movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,directors/1/peopleNm,companys/0/companyCd,companys/0/companyNm,directors/2/peopleNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm,directors/3/peopleNm,companys/3/companyCd,companys/3/companyNm
20136704,플라잉 머신 3D,Flying Machine 3D,2011,20140109,장편,개봉,"영국,폴란드","애니메이션,어드벤처,가족",영국,애니메이션,마틴 클랩,,,,,,,,,,,
20149290,논스톱 액시던트,COLLISION COURSE,2012,20140604,장편,개봉,미국,"액션,드라마,어드벤처",미국,액션,프레드 올렌 레이,,,,,,,,,,,
20148807,엣지 오브 투모로우,Edge of Tomorrow,2014,20140604,장편,개봉,미국,"액션,SF",미국,액션,더그 라이만,,,,,,,,,,,
20148605,엄마와 나 그리고 나의 커밍아웃,"Me, Myself and Mum",2013,20140605,장편,개봉,프랑스,코미디,프랑스,코미디,기욤 갈리엔,,,,,,,,,,,
20148826,스틸 라이프,Still Life,2013,20140605,장편,개봉,"영국,이탈리아",드라마,영국,드라마,우베르토 파솔리니,,,,,,,,,,,
20148727,바라: 축복,Vara: A Blessing,2013,20140605,장편,개봉,"부탄,미국",드라마,부탄,드라마,키엔체 노르부,,,,,,,,,,,
20148354,시베리안 에듀케이션,Siberian Education,2013,20140604,장편,개봉,이탈리아,드라마,이탈리아,드라마,가브리엘 살바토레,,,,,,,,,,,
20149275,위험한 공범,De force,2011,20140605,장편,기타,프랑스,액션,프랑스,액션,프랭크 헨리,,,,,,,,,,,
20148805,폭유! 과격한 관계,BIG CHEST OF THE THIRY YEARS OLD,2007,20140507,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20148803,편의점 여알바,IT IS PLENTIFUL TO THE DEPTHS,2009,20140521,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20148802,조교부부교실,I am indecent and be tied up,2009,20140528,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20148804,절정의 훔쳐보기,Be provoked by an indecent finger-tip,2009,20140514,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149191,에바-최종병기유이,God Huntres,2004,20140528,장편,개봉,일본,성인물(에로),일본,성인물(에로),미카미 노리히사,,,,,,,,,,,
20148916,음란한 밀회-이웃집 유부녀,Meeting in secret,2013,20140529,장편,개봉,일본,성인물(에로),일본,성인물(에로),조우 사다오,,,,,,,,,,,
20147251,루살카,RUSALKA,2014,20140524,장편,개봉,미국,공연,미국,공연,오토 솅크,,,,,,,,,,,
20149192,은밀한 사육,New Escape Captivity,2011,20140528,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,카와노 고우시,,,,,,,,,,,
20148918,뱀파이어걸의 정사,Vampire Girls,2011,20140514,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,혼다 칸스케,,,,,,,,,,,
20148806,탈의실습격사건,Indecent finger messenger,2010,20140507,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20148858,감금의 제국,In an end of the horse training,2008,20140514,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 이쿠토,,,,,,,,,,,
20148917,유부녀워칭-무삭제,Wife Watching,2014,20140522,장편,개봉,일본,성인물(에로),일본,성인물(에로),조우 사다오,,,,,,,,,,,
20149184,욕망의 하녀,MAIDROID,2013,20140522,장편,개봉,일본,드라마,일본,드라마,토모마츠 나오유키,,,,,,,,,,,
20125566,스튜던트 서비스,Student Services,2010,20140530,장편,개봉,프랑스,드라마,프랑스,드라마,엠마누엘 베르코,,,,,,,,,,,
20134907,마더스 데이,Mother's Day,2010,20140530,장편,개봉,미국,"공포(호러),스릴러,드라마",미국,공포(호러),대런 린 보우즈만,,,,,,,,,,,
20128546,무명인,Genome Hazard,2013,20140529,장편,개봉,"한국,일본","미스터리,스릴러,액션",한국,미스터리,김성수,,20124936,(주)아폴론엔터테인먼트,,20100520,롯데쇼핑㈜롯데엔터테인먼트,20137775,무명인 문화전문회사,,20124935,해피넷
20147790,캡틴 아메리카: 윈터 솔져,Captain America: The Winter Soldier,2014,20140326,장편,개봉,미국,"액션,어드벤처,SF",미국,액션,조 루소,안소니 루소,,,,,,,,,,
20134691,퍼지,Purge,2012,20140529,장편,개봉,"핀란드,에스토니아",드라마,핀란드,드라마,안티 조키넨,,,,,,,,,,,
20149024,킹 켈리,King Kelly,2012,20140529,장편,개봉,미국,코미디,미국,코미디,앤드류 닐,,,,,,,,,,,
20098173,크로싱 오버,Crossing Over,2009,20140529,장편,개봉,미국,드라마,미국,드라마,웨인 크라머,,,,,,,,,,,
20148681,차가운 장미,Before the Winter Chill ,2013,20140529,장편,개봉,프랑스,드라마,프랑스,드라마,필립 클로델,,,,,,,,,,,
20148698,젊은 엄마 2,young mother 2,2014,20140529,장편,개봉,한국,"드라마,멜로/로맨스,판타지",한국,드라마,노성수,,20123221,골든타이드픽처스(주),,,,,,,,
20149106,인 데어 스킨,In Their Skin ,2012,20140529,장편,개봉,캐나다,스릴러,캐나다,스릴러,제레미 파워 레김발,,,,,,,,,,,
20148686,오큘러스,Oculus,2013,20140529,장편,개봉,미국,"미스터리,공포(호러),스릴러",미국,미스터리,마이크 플래너건,,,,,,,,,,,
20148878,몬스터즈,Monsters,2010,20140529,장편,개봉,영국,"SF,드라마,스릴러",영국,SF,가렛 에드워즈,,,,,,,,,,,
20148383,말레피센트,Maleficent,2014,20140529,장편,개봉,미국,"액션,어드벤처,드라마",미국,액션,로버트 스트롬버그,,,,,,,,,,,
20148648,극장판 루팡 3세 VS 명탐정 코난,Lupin The 3rd VS Detective Conan The Movie,2013,20140529,장편,개봉,일본,애니메이션,일본,애니메이션,카메가키 하지메,,,,,,,,,,,
20149087,관능소녀 복수단,Girls Against Boys,2012,20140529,장편,개봉,미국,스릴러,미국,스릴러,오스틴 칙,,,,,,,,,,,
20148756,SX 테잎,SX TAPE,2013,20140529,장편,개봉,미국,공포(호러),미국,공포(호러),버나드 로즈,,,,,,,,,,,
20147728,포화속의 우정,Generation War,2013,20140227,장편,개봉,독일,"전쟁,드라마",독일,전쟁,필립 카델바흐,,,,,,,,,,,
20134532,마드모아젤 C,Mademoiselle C,2013,20140102,장편,개봉,프랑스,다큐멘터리,프랑스,다큐멘터리,파비앙 콩스탕트,,,,,,,,,,,
20147449,메콩호텔,Mekong Hotel,2012,20140213,장편,개봉,"영국,태국","드라마,다큐멘터리",영국,드라마,아핏차퐁 위라세타쿤,,,,,,,,,,,
20135141,화피 2,Painted Skin 2,2012,20140129,장편,개봉,중국,"액션,판타지,드라마,스릴러",중국,액션,우얼샨,,,,,,,,,,,
20148995,강시: 리거모티스,Rigor Mortis,2013,20140522,장편,개봉,홍콩,공포(호러),홍콩,공포(호러),주노 막,,,,,,,,,,,
20149066,투 워리어스,Warriors Two,1978,20140522,장편,개봉,홍콩,"액션,드라마",홍콩,액션,홍금보,,,,,,,,,,,
20148835,케이트 맥콜,The Trials Of Cate McCall,2013,20140522,장편,개봉,미국,"스릴러,드라마",미국,스릴러,카렌 몬크리프,,,,,,,,,,,
20149064,온리 포 유,A Case of You,2013,20140522,장편,개봉,미국,멜로/로맨스,미국,멜로/로맨스,캣 코이로,,,,,,,,,,,
20147669,엑스맨: 데이즈 오브 퓨처 패스트,X-Men: Days of Future Past,2014,20140522,장편,개봉,미국,"액션,판타지,SF,어드벤처",미국,액션,브라이언 싱어,,,,,,,,,,,
20149054,대지진 2014,Super Eruption,2010,20140522,장편,개봉,미국,SF,미국,SF,매트 코드,,,,,,,,,,,
20148967,침입자들 : 로봇의 역습,Echo Drive,2013,20140515,장편,개봉,미국,"액션,드라마,SF",미국,액션,패트릭 라이언 심즈,,,,,,,,,,,
20148850,닌자걸의 정사,Lady Ninfa Hatsuki,2011,20140508,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,야마가 타카유키,,,,,,,,,,,
20148664,하펫 꿈나라 모험,The Happets,2010,20140515,장편,개봉,스페인,애니메이션,스페인,애니메이션,알렉스 콜스,,,,,,,,,,,
20148983,파라다이스,Paradise,2013,20140515,장편,개봉,미국,"코미디,드라마",미국,코미디,디아블로 코디,,,,,,,,,,,
20148966,월 스트리트: 분노의 복수,Assault On Wall Street,2013,20140515,장편,개봉,캐나다,"액션,스릴러",캐나다,액션,우베 볼,,,,,,,,,,,
20148849,슈퍼스톰,Seattle Superstorm,2012,20140515,장편,개봉,미국,"SF,액션",미국,SF,제이슨 부케,,,,,,,,,,,
20147874,고질라,Godzilla,2014,20140515,장편,개봉,미국,"액션,SF",미국,액션,가렛 에드워즈,,,,,,,,,,,
20148814,헬벤더스: 최후의 성전,Hellbenders,2012,20140501,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),J.T. 페티,,,,,,,,,,,
20147257,팔스타프,FALSTAFF,2013,20140419,장편,개봉,미국,공연,미국,공연,제임스 레바인,,,,,,,,,,,
20147883,블러드 타이즈 ,Blood Ties,2013,20140327,장편,개봉,"프랑스,미국","범죄,액션,드라마",프랑스,범죄,기욤 까네,,,,,,,,,,,
20147969,온 더 로드,On the Road,2012,20140327,장편,개봉,"미국,프랑스,영국","어드벤처,드라마",미국,어드벤처,월터 살레스,,,,,,,,,,,
20134271,타인의 아내를 사랑하다,AFINIDADES,2010,20140109,장편,개봉,스페인,"멜로/로맨스,코미디,스릴러",스페인,멜로/로맨스,블라디미르 크루즈,,,,,,,,,,,
20134072,스위니,The Sweeney,2012,20140417,장편,개봉,영국,"액션,범죄,드라마",영국,액션,닉 러브,,,,,,,,,,,
20148234,신의 전사,God's Slave,2013,20140417,장편,개봉,"베네수엘라,아르헨티나","액션,스릴러",베네수엘라,액션,조엘 노보아,,,,,,,,,,,
20058765,두갈: 마법의 회전목마,The Magic Roundabout,2005,20140306,장편,개봉,영국,"애니메이션,코미디,어드벤처,가족,판타지",영국,애니메이션,데이브 보스윅,진 듀발,,,프랭크 패싱햄,,,,,,,
20130522,트랜센던스,Transcendence,2014,20140514,장편,개봉,미국,"SF,액션,드라마",미국,SF,월리 피스터,,,,,,,,,,,
20148852,둠스데이 2014,Meteor Storm,2010,20140508,장편,개봉,미국,SF,미국,SF,티보 타카스,,,,,,,,,,,
20148613,수호지: 천하대인,Chai Jin,2012,20140508,장편,개봉,중국,액션,중국,액션,류신의,,,,,,,,,,,
20148615,히트맨 NO.2 : 살인면허,Interview With a Hitman,2012,20140508,장편,개봉,영국,"스릴러,액션",영국,스릴러,페리 반달,,,,,,,,,,,
20148629,엠파이어 스테이트,Empire State,2013,20140508,장편,개봉,미국,액션,미국,액션,디토 몬티엘,,,,,,,,,,,
20147683,라스트베가스,Last Vegas,2013,20140508,장편,개봉,미국,코미디,미국,코미디,존 터틀타웁,,,,,,,,,,,
20148774,소녀의 음란한 밀회,The Days of Homegirls,2011,20140429,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카나자와 카츠지,,,,,,,,,,,
20148711,방콕 킥복서,Bangkok Bound,2010,20140430,장편,개봉,미국,"스릴러,드라마,미스터리",미국,스릴러,토드 벨란카,,,,,,,,,,,
20148663,탑캣: 뉴욕 대소동,Top Cat,2011,20140424,장편,개봉,"멕시코,아르헨티나,영국","애니메이션,액션,코미디",멕시코,애니메이션,알버토 마르,,,,,,,,,,,
20148797,추격,Deep Dark Canyon,2013,20140424,장편,개봉,미국,"액션,드라마,스릴러",미국,액션,아베 레비,실버 트리,,,,,,,,,,
20148622,패밀리 S다이어리,Madly In Love,2013,20140424,장편,개봉,네덜란드,멜로/로맨스,네덜란드,멜로/로맨스,힐데 반 미에그헴,,,,,,,,,,,
20148714,수호지: 명포배선,The Impartial Judge,2012,20140501,장편,개봉,중국,액션,중국,액션,류신의,,,,,,,,,,,
19968258,007 북경특급 2,Forbiddin City Cop,1996,20140501,장편,개봉,홍콩,"코미디,액션",홍콩,코미디,주성치,곡덕소,,,,,,,,,,
20148494,"의궤, 8일간의 축제 3D",8 days: the two faces of feast,2013,20140417,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,최필곤,,20100378,케이비에스미디어(주),,20137715,KBS 미디어,,,,,
20148747,잡가소수,Knockabout,1979,20140501,장편,개봉,홍콩,액션,홍콩,액션,홍금보,,,,,,,,,,,
20148572,치한열차 ,Reliable Person,2009,20140417,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿠니자와 미노루,,,,,,,,,,,
20148610,음란한 하숙집 여주인,Tsubameso,2007,20140417,장편,개봉,일본,"드라마,성인물(에로)",일본,드라마,나카오 타카오,,,,,,,,,,,
20148395,나이트 오브 더 데드 ,Knight Of the Dead,2013,20140417,장편,개봉,미국,공포(호러),미국,공포(호러),마크 앳킨스,,,,,,,,,,,
20148414,미라클맨 ,Sympathy For Delicious,2010,20140417,장편,개봉,미국,"코미디,드라마",미국,코미디,마크 러팔로,,,,,,,,,,,
20147681,디아즈: 이 피를 지우지 말라,Diaz: Don't Clean Up This Blood,2012,20140417,장편,개봉,이탈리아,드라마,이탈리아,드라마,다니엘레 비카리,,,,,,,,,,,
20148589,페이퍼맨,Paper Man,2009,20140501,장편,개봉,미국,"코미디,드라마",미국,코미디,미셸 멀로니,,,,,,,,,,,
20148750,킬엠올,Kill 'em All,2012,20140501,장편,개봉,미국,"액션,범죄",미국,액션,레이먼드 후버,,,,,,,,,,,
20148690,잔다라 더 피날레,Jan Dara: The Finale,2013,20140501,장편,개봉,태국,"드라마,멜로/로맨스",태국,드라마,M.L. 반데바노프 데바쿤,,,,,,,,,,,
20148277,몬스터 왕국,Beyond Beyond ,2014,20140501,장편,개봉,"스웨덴,덴마크","애니메이션,어드벤처",스웨덴,애니메이션,에스벤 토프트 야콥슨,,,,,,,,,,,
20138962,리오 2,Rio 2,2014,20140501,장편,개봉,미국,"애니메이션,코미디,어드벤처",미국,애니메이션,카를로스 살다나,,,,,,,,,,,
20139421,도둑,The Robber ,2010,20140501,장편,개봉,"독일,오스트리아 ",스릴러,독일,스릴러,벤자민 하인스버그,,,,,,,,,,,
20148411,도쿄 파이브 걸,Tokyo Five Girls,2006,20140416,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20148708,토스카나 웨딩,TUSCAN WEDDING,2014,20140430,장편,개봉,네덜란드,멜로/로맨스,네덜란드,멜로/로맨스,요한 니젠허스,,,,,,,,,,,
20148208,그랜드 피아노,Grand Piano,2013,20140417,장편,개봉,스페인,스릴러,스페인,스릴러,유지니오 미라,,,,,,,,,,,
20148707,미나의 비밀 섹스,Deco Truck Gal Mina,2011,20140423,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,이토 이치헤이,,,,,,,,,,,
20148614,런어웨이걸의 정사,Runaway girl VS Zombies,2011,20140416,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,아사오 마사히로,,,,,,,,,,,
20147573,3억원에 낙찰된 여자,A WOMAN BOUGHT IN AN AUCTION,2012,20140416,장편,개봉,일본,성인물(에로),일본,성인물(에로),치즈카 코이치,,,,,,,,,,,
20148410,불륜 온천 여행,A longed-for older sister tempts me,2007,20140423,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20148612,귀신을 보는 눈: 동안,The Child’s Eye ,2010,20140424,장편,개봉,홍콩,공포(호러),홍콩,공포(호러),대니 팽,옥사이드 팽 천,,,,,,,,,,
20148517,여자의 정사,Behaving Badly,2012,20140417,장편,개봉,미국,"드라마,코미디,멜로/로맨스",미국,드라마,후안 드라고,,,,,,,,,,,
20148730,F.O.E.: 에프.오.이.,Force of Execution,2013,20140424,장편,개봉,미국,액션,미국,액션,키오니 왁스먼,,,,,,,,,,,
20148630,피의 만우절,Bloody April Fools,2013,20140424,장편,개봉,스페인,공포(호러),스페인,공포(호러),로라 가르시아,마크 마르티네즈,,,카를로스 알론소,,,,,,,
20148574,마이 와이프의 은밀한 제안,Stimulant Called Jealousy,2013,20140410,장편,개봉,일본,성인물(에로),일본,성인물(에로),다이스케 아먀구치,,,,,,,,,,,
20133601,천재 강아지 미스터 피바디,Mr. Peabody & Sherman,2014,20140424,장편,개봉,미국,"애니메이션,어드벤처,가족",미국,애니메이션,롭 민코프,,,,,,,,,,,
20148552,미션 13,13 Sins,2014,20140424,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),다니엘 스탬,,,,,,,,,,,
20148498,룸메이트,Roommate,2013,20140424,장편,개봉,일본,스릴러,일본,스릴러,후루사와 다케시,,,,,,,,,,,
20148551,넥스트 제네레이션 패트레이버,The Next Generation: Patlabor,2014,20140424,장편,개봉,일본,"액션,SF",일본,액션,오시이 마모루,,,,,,,,,,,
20137077,맛,,2013,20140116,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,경석호,,20139136,(주)스크린다,,,,,,,,
20136805,파가니니: 악마의 바이올리니스트,Paganini: The Devil’s Violinist,2013,20140423,장편,개봉,"독일,이탈리아","드라마,뮤지컬",독일,드라마,버나드 로즈,,,,,,,,,,,
20098194,언싱커블,Unthinkable,2010,20140423,장편,개봉,미국,"드라마,스릴러",미국,드라마,그레고 조단,,,,,,,,,,,
20135661,어메이징 스파이더맨 2,The Amazing Spider-Man 2,2014,20140423,장편,개봉,미국,"액션,판타지",미국,액션,마크 웹,,,,,,,,,,,
20148328,포르노 메이커,MY TRIP BACK TO THE DARK SIDE,2014,20140410,장편,개봉,미국,드라마,미국,드라마,쉐인 스탠리,,,,,,,,,,,
20148492,은밀하게 음란하게,,2014,20140410,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이세일,,20063099,(주)케이알씨지,,,,,,,,
20148348,슈퍼히어로의 진실,Bigger Stronger Faster,2008,20140410,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,크리스 벨,,,,,,,,,,,
20148535,가자! 장미여관으로 2 - 갈증,,2014,20140410,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김봉은,,20137595,드림로드,,,,,,,,
20147574,유부녀의 상상간음,WIFE'S INSTINCT,2013,20140409,장편,개봉,일본,성인물(에로),일본,성인물(에로),반헤이 타로,,,,,,,,,,,
20148189,조교신세계,A longed-for older sister tempts me2,2007,20140409,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20148554,베요네타-블러디 페이트,beyonetta : bloody fate,2013,20140409,장편,개봉,일본,애니메이션,일본,애니메이션,키자키 후미노리,,,,,,,,,,,
20148462,왕의 이름으로 2,In The Name Of The King 2,2011,20140403,장편,개봉,독일,"액션,어드벤,드라마,판타지",독일,액션,우베 볼,,,,,,,,,,,
20148213,은밀한 가족,Miss Violence,2013,20140410,장편,개봉,그리스,드라마,그리스,드라마,알렉산드로스 아브라나스,,,,,,,,,,,
20147799,존은 끝에 가서 죽는다,John Dies at the End,2012,20140313,장편,개봉,미국,"코미디,공포(호러)",미국,코미디,돈 코스카렐리,,,,,,,,,,,
20147575,유우나의 부드러운 사랑,Heart Throbs,2010,20140402,장편,개봉,일본,성인물(에로),일본,성인물(에로),사카모토 후토시,,,,,,,,,,,
20148191,선배 애인의 유혹,A longed-for older sister tempts me,2006,20140402,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20148190,그녀의 은밀한 향기,Finger to steal into,2007,20140402,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20148649,영주의 애인,Belle du seigneur,2012,20140417,장편,개봉,프랑스,"드라마,멜로/로맨스",프랑스,드라마,그레니오 봉데,,,,,,,,,,,
20147694,슈퍼미니,Minuscule: Valley of the Lost Ants,2013,20140410,장편,개봉,프랑스,"애니메이션,액션,어드벤처",프랑스,애니메이션,토마스 자보,헬레네 지라드,,,,,,,,,,
20147557,이디야와 얼음왕국의 전설,The Legend of Sarila,2013,20140227,장편,개봉,캐나다,"애니메이션,어드벤처",캐나다,애니메이션,낸시 플로렌스 사바드,,,,,,,,,,,
20148463,신부의 아이들,The Priest's Children,2013,20140417,장편,개봉,크로아티아,코미디,크로아티아,코미디,빈코 브레잔,,,,,,,,,,,
20148555,수호지-강호의 장청,Mengzhou Gangster,2012,20140417,장편,개봉,중국,액션,중국,액션,류신의,,,,,,,,,,,
20148518,거꾸로 된 파테마,Patema Inverted,2013,20140417,장편,개봉,일본,애니메이션,일본,애니메이션,요시우라 야스히로,,,,,,,,,,,
20148212,아워즈,Hours,2013,20140416,장편,개봉,미국,"드라마,스릴러",미국,드라마,에릭 헤이저러,,,,,,,,,,,
20147283,다이버전트,Divergent,2014,20140416,장편,개봉,미국,"SF,판타지,액션,멜로/로맨스",미국,SF,닐 버거,,,,,,,,,,,
20148232,니드 포 스피드,Need for Speed,2014,20140416,장편,개봉,미국,"액션,범죄,드라마,스릴러",미국,액션,스캇 워프,,,,,,,,,,,
20098177,갤로워커: 블레이드의 귀환,Gallowwalkers,2012,20140410,장편,개봉,미국,"액션,판타지",미국,액션,앤드류 고스,,,,,,,,,,,
20147609,헤라클레스 : 레전드 비긴즈,The legend of Hercules,2014,20140410,장편,개봉,미국,"액션,판타지",미국,액션,레니 할린,,,,,,,,,,,
20148380,수호지-강철 보갑,Saving from Death Situation,2012,20140410,장편,개봉,중국,액션,중국,액션,황조권,,,,,,,,,,,
20148012,비.에이.패스: 불륜의 늪,B.A. Pass,2012,20140410,장편,개봉,인도,드라마,인도,드라마,아제이 발,,,,,,,,,,,
20148412,마녀사냥꾼,witching and bitching,2013,20140410,장편,개봉,스페인,판타지,스페인,판타지,알렉스 드 라 이글레시아,,,,,,,,,,,
20148068,더 체이스,Mea Culpa,2014,20140410,장편,개봉,프랑스,"액션,스릴러",프랑스,액션,프레드 카바예,,,,,,,,,,,
20136578,녀녀녀,,2013,20140410,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,한승림,,20123221,골든타이드픽처스(주),,,,,,,,
20147787,레커스,Wreckers,2011,20140403,장편,개봉,영국,멜로/로맨스,영국,멜로/로맨스,D.R. 후드,,,,,,,,,,,
20147848,꼬마영웅 경찰차 프로디2,Ploddy The Police Car on the Case,2013,20140320,장편,개봉,노르웨이,"애니메이션,어드벤처",노르웨이,애니메이션,라스무스 A. 실버르센,,,,,,,,,,,
20136736,초원의 왕 도제,The Tibetan Dog,2011,20140327,장편,개봉,일본,"애니메이션,어드벤처",일본,애니메이션,코지마 마사유키,,,,,,,,,,,
20133142,르누아르,Renoir,2012,20140213,장편,개봉,프랑스,드라마,프랑스,드라마,질 부르도스,,,,,,,,,,,
20147567,체르노빌 다이어리,Chernobyl Diaries,2012,20140213,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),브래들리 파커,,,,,,,,,,,
20116046,오빠가 돌아왔다,Total Messed Family,2010,20140320,장편,개봉,한국,"코미디,드라마",한국,코미디,노진수,,20114863,타임스토리그룹(주),,,,,,,,
20131841,조난자들,Intruders,2012,20140306,장편,개봉,한국,"미스터리,스릴러",한국,미스터리,노영석,,20100931,스톤워크,,,,,,,,
20148382,불륜 현장,CURSE M,2013,20140402,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,니자토 다케루,,,,,,,,,,,
20148031,고스트 킬러: 모니카,MONIKA,2013,20140327,장편,개봉,미국,"액션,범죄,스릴러",미국,액션,스티븐 R. 몬로,,,,,,,,,,,
20147953,론 서바이버 ,Lone Survivor,2013,20140402,장편,개봉,미국,"액션,드라마,스릴러",미국,액션,피터 버그,,,,,,,,,,,
20147971,짱구는 못말려 극장판：엄청 맛있어! B급 음식 서바이벌!,Crayon Shin-chan: Baka-uma! B-kyu Gourmet Survival!!,2013,20140403,장편,개봉,일본,애니메이션,일본,애니메이션,하시모토 마사카즈,,,,,,,,,,,
20147509,세이빙 미스터 뱅크스,Saving Mr. Banks,2013,20140403,장편,개봉,"미국,영국,호주","코미디,드라마",미국,코미디,존 리 행콕,,,,,,,,,,,
20147722,리얼리티: 꿈의 미로,Reality,2012,20140403,장편,개봉,"이탈리아,프랑스",드라마,이탈리아,드라마,마테오 가로네,,,,,,,,,,,
20078705,리댁티드,Redacted,2007,20140403,장편,개봉,"미국,캐나다","전쟁,액션",미국,전쟁,브라이언 드 팔마,,,,,,,,,,,
20148211,미피의 동물원 보물찾기,Miffy the movie,2013,20140327,장편,개봉,네덜란드,애니메이션,네덜란드,애니메이션,한스 퍼크,,,,,,,,,,,
20148071,청춘학당 : 풍기문란 보쌈 야사,A Case of Bachelor Abduction ,2013,20140327,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,도창훈,,20136715,(주)영화사히트,,20140968,(주)블루아이엔터테인먼트,,,,,
20148130,스티븐 시걸의 CIA,TRUE JUSTICE SEASON2 : BLOOD ALLEY,2012,20140320,장편,개봉,미국,"액션,범죄,드라마",미국,액션,웨인 로즈,,,,,,,,,,,
20147577,아로마 마사지의 유혹,FANCY MASSAGE SALON,2011,20140319,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 이쿠토,,,,,,,,,,,
20148093,교수님의 은밀한 강요,Confession of soft fair skin provoking it,2006,20140319,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20148147,나쁜 여자,BAD GIRL,2013,20140320,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,야마가 타카유키,,,,,,,,,,,
20147261,토스카,TOSCA,2013,20140315,장편,개봉,미국,공연,미국,공연,루크 본디,,,,,,,,,,,
20147571,재팬아나운서 나나세,SECRET LIFE OF NANASE,2006,20140313,장편,개봉,일본,성인물(에로),일본,성인물(에로),오쿠 와타루,,,,,,,,,,,
20148070,여의사: 욕망의 진료실,Temptation Clinic,2013,20140313,장편,개봉,일본,"성인물(에로),드라마",일본,성인물(에로),오오타 케이스케,,,,,,,,,,,
20147578,수영복 불륜정사,Pictured Stepsister,2011,20140313,장편,개봉,일본,성인물(에로),일본,성인물(에로),오오데라 순고,,,,,,,,,,,
20147910,배틀로얄 극악소년원,Nensho Battle Royal,2010,20140311,장편,개봉,일본,"액션,드라마",일본,액션,오츠키 에이지,,,,,,,,,,,
20148227,카니발 - 피의 만찬,We Are What We Are,2013,20140327,장편,개봉,미국,"스릴러,드라마,공포(호러)",미국,스릴러,짐 미클,,,,,,,,,,,
20136295,천주정,A Touch of Sin,2013,20140327,장편,개봉,중국,"액션,드라마",중국,액션,지아 장 커,,,,,,,,,,,
20147690,아이스맨,The Iceman,2012,20140327,장편,개봉,미국,"범죄,드라마,스릴러",미국,범죄,아리엘 브로멘,,,,,,,,,,,
20148168,아바타 정글의 비밀,Jungle Master,2013,20140327,장편,개봉,중국,"애니메이션,액션,어드벤처",중국,애니메이션,슈커,,,,,,,,,,,
20130701,메이지가 알고 있었던 일,What Maisie Knew,2012,20140327,장편,개봉,미국,드라마,미국,드라마,스콧 맥게히,데이빗 시겔,,,,,,,,,,
20147884,도서관 전쟁,Library Wars,2013,20140327,장편,개봉,일본,"멜로/로맨스,판타지,액션",일본,멜로/로맨스,사토 신스케,,,,,,,,,,,
20148050,고스트 패밀리: 구출 대작전,The Great Ghost Rescue,2011,20140327,장편,개봉,영국,"판타지,어드벤처",영국,판타지,얀 사뮤엘,,,,,,,,,,,
20136806,마테호른,Matterhorn,2013,20140109,장편,개봉,네덜란드,"드라마,코미디",네덜란드,드라마,디데릭 에빙어,,,,,,,,,,,
20148069,스콜피온 인 러브,Scorpion in Love,2013,20140321,장편,개봉,스페인,"액션,드라마",스페인,액션,산티아고 잔노우,,,,,,,,,,,
