movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm,directors/1/peopleNm,directors/2/peopleNm,directors/3/peopleNm,directors/4/peopleNm,directors/5/peopleNm
20160941,착한 형수,,2016,20161027,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,기대호,20160321,대호필름,,,,,,,,,
20161142,게임과 정사,Prize Money One Million,2015,20161027,장편,개봉,일본,성인물(에로),일본,성인물(에로),오부치 아키라,,,,,,,,,,,
20162852,이파니의 시크릿 관음클럽,,2016,20161025,장편,개봉,한국,드라마,한국,드라마,오상원,20161661,판타스틱룸미디어,,,,,,,,,
20162009,두처제,,2016,20161025,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박주영,20130184,스마일컨텐츠,,,,,,,,,
20163174,실종: 사라진아내,,2016,20161101,장편,개봉,한국,"스릴러,멜로/로맨스,액션",한국,스릴러,노병하,20156348,(주)영화사희망,,,,,,,,,
20161021,착한아내,The Kind Wife,2016,20161020,장편,개봉,한국,"스릴러,드라마,멜로/로맨스",한국,스릴러,지길웅,20100938,(주)전망좋은 영화사,,,,,,,,,
20161166,인트루더: 낯선 침입자,Intruder,2016,20161020,장편,개봉,미국,스릴러,미국,스릴러,트래비스 자리니,,,,,,,,,,,
20169943,빈야드: 레드 와인의 저주,The Vineyard,2014,20161012,장편,개봉,칠레,"판타지,스릴러",칠레,판타지,제임스 캐츠,,,,,,,,,,,
20160509,굿나잇 마미,Goodnight Mommy,2014,20161012,장편,개봉,오스트리아 ,"공포(호러),스릴러,미스터리,드라마",오스트리아 ,공포(호러),스베린 피알라,,,,,,,베로니카 프란츠,,,,
20161365,채리불: 천하제일권,THE MASTER,2015,20161006,장편,개봉,중국,,중국,,주극,,,,,,,,,,,
20168762,마스: 화성으로 가는 길,Passage to Mars,2016,20161006,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,장-크리스토프 조프르,,,,,,,,,,,
20140723,달에 부는 바람,Wind on the Moon ,2014,20160526,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,이승준,20136975,민치앤필름,,,,,,,,,
20163325,터질듯한 거유 신혼녀,Married woman of sex slaves~big tits wife to be tortured:ASAHI MIZUNO~,2015,20161101,장편,개봉,일본,성인물(에로),일본,성인물(에로),우수바시 수이,,,,,,,,,,,
20163326,젊은 화가의 오디션,I'm sorry for the indecent~MIHO TOHNO~,2015,20161101,장편,개봉,일본,성인물(에로),일본,성인물(에로),우수바시 수이,,,,,,,,,,,
20163359,전라의 아내를 찍은 상사,Married woman of sex slaves~big tits wife to be tortured:YUKA TACHIBANA~,2015,20161101,장편,개봉,일본,성인물(에로),일본,성인물(에로),우수바시 수이,,,,,,,,,,,
20163383,음란한 그녀의 하반신,The Town of night crawling~Immoral Lower body of Beautiful Widow~,2015,20161101,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20163360,능욕 보험 영업의 비밀,The pleasure due to exposure~Beautiful wife to be shamed~,2015,20161101,장편,개봉,일본,성인물(에로),일본,성인물(에로),우수바시 수이,,,,,,,,,,,
20163382,노출 쾌락 거유녀-전편,The pleasure due to exposure~Busty young wife~,2015,20161101,장편,개봉,일본,성인물(에로),일본,성인물(에로),우수바시 수이,,,,,,,,,,,
20161424,블랙의 50가지 그림자,Fifty Shades of Black,2016,20161005,장편,개봉,미국,코미디,미국,코미디,마이클 티데스,,,,,,,,,,,
20162242,우주의 크리스마스,Woojoo's Christmas,2015,20161013,장편,개봉,한국,"판타지,드라마",한국,판타지,김경형,20157911,뿌리깊은 나무들 주식회사,20123216,영화사삼십육번지유한회사,,,,,,,
20150158,로베르토 드브뢰,Roberto Devereux,2016,20161001,장편,개봉,미국,공연,미국,공연,,,,,,,,,,,,
20163702,까시,,2015,20161027,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이영민,20154168,에이치케이 이엔엠,,,,,,,,,
20162887,안드론: 블랙 라비린스,ANDRON,2016,20161027,장편,개봉,"이탈리아,영국","SF,액션,스릴러",이탈리아,SF,프란체스코 친퀘마니,,,,,,,,,,,
20163270,와일드라이크,WildLike,2014,20161027,장편,개봉,미국,"드라마,어드벤처",미국,드라마,프랭크 홀 그린,,,,,,,,,,,
20162706,휴먼 레이스,The Human Race,2012,20161027,장편,개봉,미국,"공포(호러),SF,액션",미국,공포(호러),폴 허프,,,,,,,,,,,
20162732,워리 돌스,Worry Dolls,2015,20161027,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),패드레이그 레이놀즈,,,,,,,,,,,
20160865,영춘백학권,The Scroll Of Wing Chun White Crane,2015,20161027,장편,개봉,중국,액션,중국,액션,양가인,,,,,,,,,,,
20160984,여경비원의 야한순찰,Married woman 9,2015,20161027,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿠니자와 미노루,,,,,,,,,,,
20160952,성노예 여의사,Sexy file 4,2015,20161027,장편,개봉,일본,성인물(에로),일본,성인물(에로),토모마츠 나오유키,,,,,,,,,,,
20162169,다크 투어리스트,Dark Tourist,2012,20161027,장편,개봉,미국,"범죄,스릴러",미국,범죄,수리 크리쉬나마,,,,,,,,,,,
20151022,걷기왕,Queen of Walking,2016,20161020,장편,개봉,한국,드라마,한국,드라마,백승화,20100036,㈜인디스토리,,,,,,,,,
20136737,캡처링 대디,Capturing Dad,2013,20161026,장편,개봉,일본,"드라마,코미디",일본,드라마,나카노 료타,,,,,,,,,,,
20160781,쿠보와 전설의 악기,Kubo and the Two Strings,2016,20161026,장편,개봉,미국,"애니메이션,어드벤처,가족,판타지",미국,애니메이션,트래비스 나이트,,,,,,,,,,,
20168842,위풍당당 질리 홉킨스,The Great Gilly Hopkins ,2016,20161026,장편,개봉,미국,"코미디,가족,드라마",미국,코미디,스티븐 헤렉,,,,,,,,,,,
20163181,닥터 스트레인지,Doctor Strange,2015,20161026,장편,개봉,미국,"액션,어드벤처,판타지",미국,액션,스콧 데릭슨,,,,,,,,,,,
20161161,파칭코 엔젤: 은밀한 밀회,Pachinko Angel : A Promised Place,2015,20161021,장편,개봉,일본,성인물(에로),일본,성인물(에로),아이바 토모아키,,,,,,,,,,,
20131341,불량선생,Yankee Teacher,2012,20161025,장편,개봉,일본,"멜로/로맨스,액션,드라마",일본,멜로/로맨스,코미나미 토시야,,,,,,,,,,,
20162738,영업사원: 5시부터 2차영업,Gojikara makura eigyoubu,2011,20161021,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,코보,,,,,,,,,,,
20162004,야한밤 심야극장,,2015,20160225,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이민환,20063099,(주)케이알씨지,,,,,,,,,
20162603,풀: 분노의 광기,Pull,2015,20161020,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),제임스 라이언 개리,,,,,,,,,,,
20168769,"티에나: 10,000년 후","Teana: 10,000 Years Later",2015,20161020,장편,개봉,중국,애니메이션,중국,애니메이션,이리,,,,,,,,,,,
20161201,키즈모노가타리 II : 열혈편,Kizu Monogatari Nekketsuhen,2016,20161020,장편,개봉,일본,"애니메이션,드라마,판타지,액션",일본,애니메이션,신보 아키유키,,,,,,,,,,,
20162523,언틸 포에버,UNTIL FOREVER,2016,20161020,장편,개봉,미국,드라마,미국,드라마,마이클 린,,,,,,,,,,,
20169686,마터스,Martyrs,2015,20161020,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),케빈 고츠,,,,,,,마이클 고츠,,,,
20162267,리메인즈,The Remains,2016,20161020,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),토마스 델라 벨라,,,,,,,,,,,
20162266,다이아몬드 하이스트,DIAMOND HEIST,2012,20161020,장편,개봉,헝가리,코미디,헝가리,코미디,로버트 콜타이,,,,,,,,,,,
20166364,니나 포에버,Nina Forever,2016,20161020,장편,개봉,영국,"멜로/로맨스,코미디,공포(호러)",영국,멜로/로맨스,벤 블레인,,,,,,,크리스 블레인,,,,
20168764,네온 데몬,The Neon Demon,2016,20161020,장편,개봉,"프랑스,미국,덴마크","드라마,스릴러",프랑스,드라마,니콜라스 윈딩 레픈,,,,,,,,,,,
20167210,기억메신저 2033,2033,2009,20161020,장편,개봉,멕시코,"어드벤처,SF",멕시코,어드벤처,프란시스코 라레스고이티,,,,,,,,,,,
20160982,음란마귀-자매유혹,Married woman 7,2015,20161020,장편,개봉,일본,성인물(에로),일본,성인물(에로),고토 다이스케,,,,,,,,,,,
20160866,아이엠 어 모델,Paranoid Girls,2015,20161020,장편,개봉,스페인,"코미디,드라마,멜로/로맨스",스페인,코미디,페드로 델 산토,,,,,,,,,,,
20160983,실제 절정 - 하녀 메이드,Sexy housekeeper,2015,20161020,장편,개봉,일본,성인물(에로),일본,성인물(에로),와타나베 모토츠구,,,,,,,,,,,
20168563,네이키드 청춘,The Smell Of Us,2014,20161018,장편,개봉,프랑스,드라마,프랑스,드라마,래리 클락,,,,,,,,,,,
20167082,비틀스: 에잇 데이즈 어 위크 – 투어링 이어즈,The Beatles: Eight Days A Week – The Touring Years,2016,20161019,장편,개봉,"영국,미국","드라마,다큐멘터리",영국,드라마,론 하워드,,,,,,,,,,,
20169028,토마스와 친구들: 용감한 기관차와 괴물소동,Thomas&Friends-Tale of The Brave,2016,20161013,장편,개봉,영국,애니메이션,영국,애니메이션,롭 실베스트리,,,,,,,,,,,
20169986,미스터 캣,Nine Lives,2016,20161019,장편,개봉,"프랑스,중국",코미디,프랑스,코미디,배리 소넨필드,,,,,,,,,,,
20168446,사랑이 이끄는 대로,Un Plus Une,2015,20160901,장편,개봉,프랑스,코미디,프랑스,코미디,끌로드 를르슈,,,,,,,,,,,
20160645,립반윙클의 신부: 스페셜 에디션,A Bride for Rip Van Winkle,2016,20161013,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,이와이 슌지,,,,,,,,,,,
20160644,인필트레이터 : 잠입자들,The Infiltrator,2016,20161006,장편,개봉,미국,"범죄,드라마",미국,범죄,브래드 퍼맨,,,,,,,,,,,
20156007,인페르노,Inferno,2016,20161019,장편,개봉,"미국,일본,터키,헝가리","미스터리,스릴러",미국,미스터리,론 하워드,,,,,,,,,,,
20160402,얼라이스: 연합군특수부대,ALLIES,2014,20161019,장편,개봉,영국,"액션,드라마,전쟁",영국,액션,도미닉 번스,,,,,,,,,,,
20165802,바탈리온,Battalion,2015,20161019,장편,개봉,러시아,"전쟁,액션",러시아,전쟁,드미트리 메스히예프,,,,,,,,,,,
20163701,보고싶다,I Miss You,2015,20160623,옴니버스,개봉,한국,드라마,한국,드라마,서은아,20160501,팔방미인,,,,,윤재호,장은연,,,
20163020,시선 사이,If You Were Me,2016,20160609,옴니버스,개봉,한국,드라마,한국,드라마,최익환,20100543,국가인권위원회,20101097,(주) 루스이소니도스,,,이광국,,,,
20152321,방 안의 코끼리,Elephant in the Room,2015,20160303,옴니버스,개봉,한국,"기타,SF,드라마,코미디,판타지,멜로/로맨스",한국,기타,박수영,20100572,한국영화아카데미,,,,,권칠인,권호영,,,
20161589,죽여주는 여자,The Bacchus Lady,2016,20161006,장편,개봉,한국,드라마,한국,드라마,이재용,20100572,한국영화아카데미,20063097,주식회사 뭉클픽쳐스,,,,,,,
20162089,맛있는 하숙집 여주인,Miboujin Gesyuku Kitagawa Aya,2012,20161017,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카에데,,,,,,,,,,,
20162093,내 동생의 아내,Miboujin Yabe Hisae,2012,20161017,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카에데,,,,,,,,,,,
20162007,코드 오브 아너,CODE OF HONOR,2016,20161012,장편,개봉,미국,액션,미국,액션,마이클 위닉,,,,,,,,,,,
20153085,캠핑,Camping,2015,20160901,장편,개봉,한국,스릴러,한국,스릴러,김주만,20122544,(주)영화사단막극장,,,,,,,,,
20142221,경계,Fluid Boundaries,2014,20160630,장편,개봉,"한국,싱가포르,인도네시아",다큐멘터리,한국,다큐멘터리,문정현,20100536,푸른영상,,,,,블라디미르 토도로비치,다니엘 루디 하리얀토,,,
20160006,새엄마: 아버지의 여자를 탐하다,Outrageous Request,2014,20160913,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,칸바라 이쿠토,,,,,,,,,,,
20162087,젊은 형수: 참을수 없는 날 무삭제판,Miboujin Kagami Reiko,2010,20161014,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카에데,,,,,,,,,,,
20162105,젊은 이모들: 여자가 되는 날 무삭제판,Shinseki no Obasan Hayami Ruri,2010,20161014,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카에데,,,,,,,,,,,
20169984,빅 스카이,Big Sky,2015,20161013,장편,개봉,미국,스릴러,미국,스릴러,호르헤 미첼 그라우,,,,,,,,,,,
20160181,코드네임 : 콜드워,Cold War 2,2016,20161013,장편,개봉,홍콩,"범죄,액션",홍콩,범죄,써니 럭,,,,,,,렁록만,,,,
20159524,우리친구 피들스틱스,Fiddlesticks,2014,20161013,장편,개봉,독일,"가족,코미디",독일,가족,바이트 헬머,,,,,,,,,,,
20160953,옹박 2016,Unlucky Stars,2015,20161013,장편,개봉,미국,"액션,드라마",미국,액션,데니스 루엘,,,,,,,,,,,
20160203,어카운턴트,THE ACCOUNTANT,2016,20161013,장편,개봉,미국,"액션,스릴러",미국,액션,개빈 오코너,,,,,,,,,,,
20164171,비바,Viva ,2015,20161013,장편,개봉,"아일랜드,쿠바",드라마,아일랜드,드라마,패디 브레스내치,,,,,,,,,,,
20168501,바스티유 데이,Bastille Day,2016,20161013,장편,개봉,"미국,프랑스",액션,미국,액션,제임스 왓킨스,,,,,,,,,,,
20088556,글래디에이터 - 템플기사단,Arn : The Knight Templar,2008,20161013,장편,개봉,"스웨덴,영국,덴마크,노르웨이,핀란드,독일,모로코","액션,어드벤처,드라마",스웨덴,액션,피터 플린스,,,,,,,,,,,
20160949,야외노출정사,Outside play,2015,20161013,장편,개봉,일본,성인물(에로),일본,성인물(에로),타케호라 테츠야,,,,,,,,,,,
20160981,아내를 요부로 만들기,Married slave,2015,20161013,장편,개봉,일본,성인물(에로),일본,성인물(에로),세키네 카즈미,,,,,,,,,,,
20160951,색정광-발정커플,Sexy file 3,2015,20161013,장편,개봉,일본,성인물(에로),일본,성인물(에로),타케호라 테츠야,,,,,,,,,,,
20160950,내안의 음란한 성욕,Immorality of lurking in my body-yui hatano-,2015,20161013,장편,개봉,일본,성인물(에로),일본,성인물(에로),하야시카와 케이테루,,,,,,,,,,,
20160068,젊은 형부,,2016,20161011,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박은호,20157008,(주)픽쳐레스크,,,,,,,,,
20167682,새색시의 비밀극장,Brickhouses Secret Theater - Kneaded Boobs,2010,20160728,장편,개봉,일본,"멜로/로맨스,성인물(에로)",일본,멜로/로맨스,칸바라 이쿠토,,,,,,,,,,,
20168482,크레이지 머더,Crazy Murder,2014,20160824,장편,개봉,미국,"범죄,공포(호러)",미국,범죄,더그 거버,,,,,,,,,,,
20168422,질투: 복수의 화신,EXCESS FLESH,2015,20160824,장편,개봉,미국,공포(호러),미국,공포(호러),패트릭 켄넬리,,,,,,,,,,,
20168481,크룰: 두 얼굴의 사나이,Kruel,2015,20160824,장편,개봉,미국,"스릴러,공포(호러),범죄",미국,스릴러,로버트 핸더슨,,,,,,,,,,,
20168423,릴리그레이스: 마녀이야기,LilyGrace: A Witch Story,2015,20160824,장편,개봉,미국,"스릴러,공포(호러)",미국,스릴러,웨스 밀러,,,,,,,,,,,
20160875,어린 형수,,2016,20160923,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최우성,20158088,핵존슨,,,,,,,,,
20162721,매너선생님,,2016,20160922,장편,개봉,한국,"코미디,멜로/로맨스",한국,코미디,노진수,20157292,(주)인터하우스,,,,,,,,,
20150157,마담 버터플라이,,2016,20160903,장편,개봉,미국,공연,미국,공연,,,,,,,,,,,,
20162404,고스트버스터즈,Ghostbusters,2016,20160825,장편,개봉,미국,"액션,코미디,SF",미국,액션,폴 페이그,,,,,,,,,,,
20168822,디시에르토,Desierto,2015,20161005,장편,개봉,"멕시코,프랑스","드라마,스릴러",멕시코,드라마,조나스 쿠아론,,,,,,,,,,,
20165941,로빈슨 크루소,Robinson Cruseo,2016,20160907,장편,개봉,벨기에,"애니메이션,어드벤처,코미디",벨기에,애니메이션,벤 스타센,,,,,,,빈센트 케스텔루트,,,,
20161367,트럭걸 사야,Decotora girls saya,2016,20161007,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,케이치 후지와라,,,,,,,,,,,
20161344,야쿠자의 여자,Japanese mafia Women 6,2016,20161007,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카이하라 쿠리스 료,,,,,,,,,,,
20161384,아주버님의 친절한 손놀림,Namadashi Miboujin,2014,20161007,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,크리센진,,,,,,,,,,,
20161482,캠투캠: 위험한 게임,Cam 2 Cam,2014,20161006,장편,개봉,"미국,태국,오스트리아 ","공포(호러),스릴러",미국,공포(호러),조엘 소이슨,,,,,,,,,,,
20168746,불청객 - 반가운 손님,,2016,20160929,장편,개봉,한국,스릴러,한국,스릴러,최형렬,20161341,(주)스토리제이,,,,,,,,,
20160223,불륜의 후예,,2016,20160930,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상수,20161342,선셋 시네마,,,,,,,,,
20169366,부부의 스폰서,,2016,20160909,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,황성욱,20123221,골든타이드픽처스(주),,,,,,,,,
20160762,에조: 인류 최후의 전쟁,Ezo 1 Madness,2015,20161006,장편,개봉,독일,"액션,SF",독일,액션,스벤 크누펠,,,,,,,,,,,
