movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,directors/1/peopleNm,directors/2/peopleNm,directors/3/peopleNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm
20181565,트래쉬 파이어,TRASH FIRE,2016,20180214,장편,개봉,미국,"공포(호러),코미디,멜로/로맨스",미국,공포(호러),리처드 베이츠 주니어,,,,,,,,,
20177473,비밥바룰라,Be-Bop-A-Lula,2018,20180124,장편,개봉,한국,코미디,한국,코미디,이성재,20142433,영화사김치(주),,,,,,,
20183022,이모의 유혹-무삭제,,2017,20180406,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김경택,20130184,스마일컨텐츠,,,,,,,
20181567,헬버스,Bus Party to Hell,2017,20180405,장편,개봉,미국,공포(호러),미국,공포(호러),롤프 카네프스키,,,,,,,,,
20181568,킬러 도너츠,Attack of the Killer Donuts,2016,20180405,장편,개봉,미국,"공포(호러),코미디",미국,공포(호러),스콧 휠러,,,,,,,,,
20181786,부라더 2018,Good Time Max,2007,20180405,장편,개봉,미국,드라마,미국,드라마,제임스 프랭코,,,,,,,,,
20175785,무간지옥,Purgatoryo,2016,20180405,장편,개봉,필리핀,"범죄,드라마",필리핀,범죄,로데릭 카브리도,,,,,,,,,
20175832,일주일 그리고 하루,One Week and a Day,2016,20180405,장편,개봉,이스라엘,"드라마,코미디",이스라엘,드라마,아사프 폴론스키,,,,,,,,,
20189946,중학교 동창 유부녀,Hitoduma Tosatsu,2016,20180405,장편,개봉,일본,성인물(에로),일본,성인물(에로),우스바시 수이,,,,,,,,,
20181799,새오빠2,,2018,20180405,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,조태호,20161021,(주)영화사가을,,,,,,,
20182021,번개맨과 신비의 섬,Lightning Man and The Mystery Island,2017,20180405,장편,개봉,한국,"가족,뮤지컬",한국,가족,김지열,20174241,힘컨텐츠(주),,,,20101784,한국교육방송공사 EBS,,
20179569,바람의 색,Colors of Wind,2017,20180405,장편,개봉,일본,"판타지,멜로/로맨스",일본,판타지,곽재용,,,,,,,,,
20153447,바람 바람 바람,What a Man Wants,2017,20180405,장편,개봉,한국,코미디,한국,코미디,이병헌,2016841,(주)하이브미디어코프,,,,,,,
20189955,미인 아내의 절대복종,Saimin Chokyo,2016,20180405,장편,개봉,일본,성인물(에로),일본,성인물(에로),우스바시 수이,,,,,,,,,
20182442,미녀 방문 마사지사,Delivery Massage Owned by Sexy Housewife,2017,20180405,장편,개봉,일본,성인물(에로),일본,성인물(에로),후지타 이쿠로,,,,,,,,,
20181561,덕구,Stand by Me,2017,20180405,장편,개봉,한국,드라마,한국,드라마,방수인,20158292,(주)영화사두둥,,,,20156929,(주)곰픽쳐스,,
20189962,다다미방의 유부녀,Batsuichi Onna to Kurasu,2016,20180405,장편,개봉,일본,성인물(에로),일본,성인물(에로),마스부치 가키토,,,,,,,,,
20189947,내남자의 모든것,Chunen Otoko ni Koishita Watashi,2016,20180405,장편,개봉,일본,성인물(에로),일본,성인물(에로),마스부치 가키토,,,,,,,,,
20182443,귀파주는 밀실가게,Dirty Ear Cleaner Doll in Akihabara,2017,20180405,장편,개봉,일본,성인물(에로),일본,성인물(에로),가토 마사키,,,,,,,,,
20189961,거유 관능소설작가,Jyoryu Kanno Shosetsuka,2016,20180405,장편,개봉,일본,성인물(에로),일본,성인물(에로),마스부치 가키토,,,,,,,,,
20182444,아이다,Aida,2017,20180404,장편,개봉,독일,"공연,드라마,멜로/로맨스",독일,공연,시린 네샤트,,,,,,,,,
20178424,레이디 버드,Lady Bird,2017,20180404,장편,개봉,미국,"코미디,드라마",미국,코미디,그레타 거윅,,,,,,,,,
20183177,아내의 섹스 프랜드,Dual life,2017,20180403,장편,개봉,일본,드라마,일본,드라마,긴다이치 코고로,,,,,,,,,
20182891,맛있는 유혹,,2018,20180403,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,
20183188,도쿄에 사는 맑은 슬림녀,Tokyo whore,2016,20180403,장편,개봉,일본,드라마,일본,드라마,호리이 아야,,,,,,,,,
20183176,내 아내의 친구,Sexless,2016,20180403,장편,개봉,일본,드라마,일본,드라마,호리이 아야,,,,,,,,,
20181621,막달라 마리아: 부활의 증인,Mary Magdalene,2018,20180328,장편,개봉,영국,드라마,영국,드라마,가스 데이비스,,,,,,,,,
20182661,선셋 파크,Sunset Park,2017,20180321,장편,개봉,미국,"액션,범죄,드라마",미국,액션,제이슨 사레이,,,,,,,,,
20181547,드래곤 기사단,THE KNIGHTS OF THE DAMNED,2017,20180331,장편,개봉,영국,"판타지,액션,어드벤처",영국,판타지,사이먼 웰스,,,,,,,,,
20182322,엑소시스트: 사탄의 부활,Family Possessions,2016,20180330,장편,개봉,미국,공포(호러),미국,공포(호러),토미 페어클로스,,,,,,,,,
20182862,쾌락의 밀실 무삭제,,2017,20180329,장편,개봉,한국,"멜로/로맨스,스릴러",한국,멜로/로맨스,김경훈,20126395,노바엔터테인먼트 ,,,,,,,
20182742,제주도 야한밤,,2018,20180329,장편,개봉,한국,,한국,,박은석,20100142,(주)씨맥스커뮤니케이션즈,,,,,,,
20182985,섹스 인 더 게임 ,,2017,20180328,장편,개봉,한국,,한국,,신성진,20161342,선셋 시네마,,,,,,,
20173342,첫경험 - 무삭제판,,2017,20180326,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김태수,20169329,(주)컨텐츠 빌리지,,,,,,,
20182925,어린 엄마 - 무삭제판,,2017,20180326,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,계장혁,20187262,골드피쉬프로덕션,,,,,,,
20182663,착한 새엄마 -무삭제판,,2017,20180326,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20182642,부부교환의 날: 젊은 사모님을 탐하다,,2017,20180326,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20182662,부부교환섹스 3,,2017,20180326,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20182664,내 이웃의 아내 3 (무삭제),,2017,20180326,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20182889,왕을 참하라 무삭제판,,2017,20180321,장편,개봉,한국,드라마,한국,드라마,김재수,20140549,(주)영화사 조은,,,,,,,
20181021,스크램블,SCRAMBLE,2017,20180314,장편,개봉,미국,"액션,스릴러,범죄",미국,액션,,,,,,,,,,
20182383,성판17: 남자들의 17가지 성적 판타지 무삭제판 ,,2017,20180312,장편,개봉,한국,기타,한국,기타,송은주,20161481,주식회사 레드아이스,,,,,,,
20181581,13일의 금요일: 더 파이널,The 13th Friday,2017,20180309,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),저스틴 프라이스,,,,,,,,,
20182081,걸스 나잇,All Girls Weekend,2016,20180309,장편,개봉,미국,"액션,공포(호러),어드벤처",미국,액션,루 사이먼,,,,,,,,,
20182324,친구엄마: 이혼한 그녀의 남자가 되던 날 (무삭제),,2017,20180309,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20182272,젊은 형수님: 형의 여자를 탐하다 -무삭제판,,2017,20180309,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20182274,작은 엄마 2: 삼촌의 여자들 (무삭제),,2017,20180309,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20162875,탐정 당인: 차이나타운 살인사건,Detective Chinatown,2015,20180308,장편,개봉,중국,액션,중국,액션,진사성,,,,,,,,,
20178143,애국청년 변희재,,2017,20180308,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,강의석,20158230,노네임 필름,,,,,,,
20181782,내딸 : 아찔한 동거,,2018,20180308,장편,개봉,한국,,한국,,최석원,20100142,(주)씨맥스커뮤니케이션즈,,,,,,,
20175733,행성탈출: 최후의 전쟁,LAST SCOUT,2017,20180308,장편,개봉,영국,SF,영국,SF,사이몬 필립스,,,,,,,,,
20180363,디노타샤 어드벤처,JURASSIC SCHOOL,2017,20180307,장편,개봉,미국,"코미디,드라마,가족",미국,코미디,마크 앳킨스,,,,,,,,,
20181462,라 트라비아타,La Traviata,1981,20180304,장편,개봉,독일,공연,독일,공연,프랑코 제피렐리,,,,,,,,,
20182042,수상한 진료실: 엄마친구의 특별한 치료,,2017,20180306,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20182062,내 친구의 아내 3 (무삭제),,2017,20180306,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20182063,내 엄마의 친구: 완숙한 육체를 탐하다,,2017,20180306,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20171043,삼인행: 생존 게임,Three,2016,20180309,장편,개봉,"홍콩,중국","범죄,액션",홍콩,범죄,두기봉,,,,,,,,,
20177485,노르마,Norma,2017,20180303,장편,개봉,미국,공연,미국,공연,,,,,,,,,,
20181022,마이애미 드라이버,SIJI:DRIVER,2017,20180302,장편,개봉,미국,"범죄,드라마",미국,범죄,,,,,,,,,,
20180601,위자 엑소시즘,THE OUIJA EXORCISM,2015,20180301,장편,개봉,미국,공포(호러),미국,공포(호러),,,,,,,,,,
20189426,발칙한 동거 무삭제,,2017,20180301,장편,개봉,한국,,한국,,오재학,20154968,(주)로드하우스,,,,,,,
20170343,프렌치 커넥션: 마약수사,The Connection,2014,20180330,장편,개봉,프랑스,"범죄,액션",프랑스,범죄,세드릭 히메네즈,,,,,,,,,
20182337,사촌누나들,,2018,20180330,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20182343,두 부부의 정사,,2018,20180330,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20177349,완전범죄: 키드냅,The Entitled,2011,20180329,장편,개봉,캐나다,스릴러,캐나다,스릴러,아론 우들리,,,,,,,,,
20178322,"섹스 후, 5일간의 여행",Five Star Day,2010,20180329,장편,개봉,미국,드라마,미국,드라마,대니 버데이,,,,,,,,,
20181401,룸싸롱 여대생들,,2018,20180329,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,조태호,20161021,(주)영화사가을,,,,,,,
20167802,인투 더 나잇,Into the Night,2016,20180329,장편,개봉,한국,"다큐멘터리,드라마",한국,다큐멘터리,갈재민,20123217,(주)시네마달,,,,,,,
20182529,레전드 워리어,Jinn,2014,20180328,장편,개봉,미국,스릴러,미국,스릴러,아즈말 자히르 아메드,,,,,,,,,
20166024,더 월,The Wall,2016,20180329,장편,개봉,"노르웨이,아일랜드",다큐멘터리,노르웨이,다큐멘터리,데이빗 킨셀라,,,,,,,,,
20172491,학생의 엄마 : 첫 섹스 하던 날 무삭제,,2017,20180328,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20172473,친구엄마 : 참을 수 없는 날  무삭제,,2017,20180328,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20173549,친구엄마 : 그녀의 밤기술 무삭제,,2017,20180328,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20182336,최신 유부녀 성노예,Hitoduma Sei Dorei An,2017,20180328,장편,개봉,일본,성인물(에로),일본,성인물(에로),우스바시 수이,,,,,,,,,
20182541,정사: 질투의 덫-무삭제판,,2017,20180328,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,
20183101,옆집 여자:처음엔 거부 나중엔 신음2,hurinnseikoui,2016,20180328,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,토미 타로,,,,,,,,,
20183087,스와핑:아내가 다른 남자와 하고 있다,Suwappinngu rabu-tomaranai yokubou,2016,20180328,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,네지메 지로,,,,,,,,,
20183088,발칙한 여자들:달아오른 옆집 여자와 친구 엄마,Hahano Kontakutorennzu,2017,20180328,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,히로아키,,,,,,,,,
20178986,누나친구 : 이혼하고 온 날 무삭제,,2017,20180328,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20182335,극강 성감 마사지의 쾌감,Wakaduma Chokyo Shigan,2017,20180328,장편,개봉,일본,성인물(에로),일본,성인물(에로),우스바시 수이,,,,,,,,,
20183102,관음증:옆집여자,Nozokaretai wakazuma,2017,20180328,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,오데라 슌고,,,,,,,,,
20176071,해피 어게인,The Bachelors,2017,20180328,장편,개봉,미국,드라마,미국,드라마,커트 보엘커,,,,,,,,,
20180804,곤지암,GONJIAM: Haunted Asylum,2017,20180328,장편,개봉,한국,"공포(호러),스릴러",한국,공포(호러),정범식,2016841,(주)하이브미디어코프,,,,,,,
20182722,어린 여자: 맛있는 관음-무삭제판,,2018,20180327,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민환,20063099,(주)케이알씨지,,,,,,,
20182353,거짓말 2018: 감독판,,2018,20180327,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이전,20063099,(주)케이알씨지,,,,,,,
20171122,레디 플레이어 원,Ready Player One,2018,20180328,장편,개봉,미국,"액션,SF,어드벤처",미국,액션,스티븐 스필버그,,,,,,,,,
20182988,료칸 여인들의 터지는 신음소리,A woman at an inn,2017,20180324,장편,개봉,일본,드라마,일본,드라마,츠지 코우지,,,,,,,,,
20182987,남편 몰래 날마다 신음하는 거유비서,Conditions of secretary,2017,20180324,장편,개봉,일본,드라마,일본,드라마,긴다이치 코고로,,,,,,,,,
20182401,블루라인,Blue Line,2017,20180322,장편,개봉,캐나다,"액션,스릴러",캐나다,액션,제이콥 쿠니,,,,,,,,,
20182275,새디스트,Compulsion,2017,20180322,장편,개봉,영국,스릴러,영국,스릴러,크레이그 굿윌,,,,,,,,,
20175772,도시괴담,Terror 5,2016,20180322,장편,개봉,프랑스,공포(호러),프랑스,공포(호러),세바스티안 로스타인,,,페데리코 로스타인,,,,,,
20182355,알 카포네 스카페이스의 전설,GANGSTER LAND,2017,20180322,장편,개봉,미국,"범죄,액션",미국,범죄,티모시 우드워드 주니어,,,,,,,,,
20181062,어린 누나,,2018,20180307,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김태수,20173121,너바나 필름,,,,,,,
20189942,핑크 침대의 변태성욕,Tsurutsurumankono Hentai Seiyoku,2016,20180322,장편,개봉,일본,성인물(에로),일본,성인물(에로),우스바시 수이,,,,,,,,,
20173995,타클라마칸,Taklamakan,2017,20180322,장편,개봉,한국,드라마,한국,드라마,고은기,20173902,(주)영화공장,,,,,,,
20181762,영웅본색4,A Better Tomorrow 4,2017,20180322,장편,개봉,중국,"액션,스릴러",중국,액션,딩성,,,,,,,,,
20181981,여자 하숙집2,,2018,20180322,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이리단,20161021,(주)영화사가을,,,,,,,
20175792,소림사: 전설의 고수,Devil Approaching,2017,20180322,장편,개봉,중국,"사극,액션",중국,사극,도효,,,,,,,,,
20189943,미인 여교사와 실습,Found Blow Job Instructor at Driving School,2017,20180322,장편,개봉,일본,성인물(에로),일본,성인물(에로),사카모토 마사히로,,,,,,,,,
20170010,러블리 마드리드,Madrid 1987,2011,20180322,장편,개봉,스페인,드라마,스페인,드라마,데이빗 트루에바,,,,,,,,,
20175625,더 미드와이프,The Midwife,2017,20180322,장편,개봉,프랑스,"드라마,코미디",프랑스,드라마,마르탱 프로보스트,,,,,,,,,
20182667,처제,Daughter-in-law's sister ~,2016,20180320,장편,개봉,일본,드라마,일본,드라마,긴다이치 코고로,,,,,,,,,
20181402,작은 엄마 무삭제,,2017,20180320,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이리단,20154628,(주)영화사 사계절,,,,,,,
20171372,일본 엄마 2 무삭제,,2017,20180320,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김무원,20154628,(주)영화사 사계절,,,,,,,
20174104,외출 2 무삭제,,2017,20180320,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,곽영근,20161021,(주)영화사가을,,,,,,,
20172867,여자들 : 섹스의 만족도 무삭제,,2017,20180320,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,김부곤,20161021,(주)영화사가을,,,,,,,
20182666,아내의 몸캠,Video letter from the wife,2016,20180320,장편,개봉,일본,드라마,일본,드라마,크왓치,,,,,,,,,
20182665,신혼부부,Wants Children,2016,20180320,장편,개봉,일본,드라마,일본,드라마,나카메구로 코우지,,,,,,,,,
20182365,가래떡의 맛: 감독판,,2018,20180320,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이전,20063099,(주)케이알씨지,,,,,,,
20174603,퍼시픽 림: 업라이징,Pacific Rim: Uprising,2018,20180321,장편,개봉,미국,"액션,어드벤처,SF",미국,액션,스티븐 S. 드나이트,,,,,,,,,
20172244,치즈인더트랩,Cheese in the Trap,2017,20180314,장편,개봉,한국,"멜로/로맨스,스릴러",한국,멜로/로맨스,김제영,20174382,(주)마운틴무브먼트스토리,,,,,,,
20174168,착한 엄마 무삭제,,2017,20180316,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이리단,20154628,(주)영화사 사계절,,,,,,,
20182482,정사:아들의 아내,Iyarasiikannkei,2015,20180316,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,,,,,,,,,
20182481,절정기:느끼는 여자들,SIOHUKI,2016,20180316,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,,,,,,,,,
20182483,새아빠,Tuma ga ryokoutyuu ni gimusume to 2rikkiri ni nari sononesugata ni yokujyousite,2016,20180316,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,네지메 지로,,,,,,,,,
20177931,매드맥스: 로드 워,Road Wars,2015,20180315,장편,개봉,미국,"액션,SF",미국,액션,마크 앳킨스,,,,,,,,,
20177328,원 나잇 리멤버,10 Years,2011,20180315,장편,개봉,미국,"코미디,드라마",미국,코미디,제이미 린든,,,,,,,,,
20150969,궁합,The Princess and the Matchmaker,2015,20180228,장편,개봉,한국,"코미디,드라마",한국,코미디,홍창표,20100128,(주)주피터필름,,,,,,,
20168250,골든슬럼버,Golden Slumber,2017,20180214,장편,개봉,한국,"범죄,드라마",한국,범죄,노동석,20100450,영화사 집,,,,,,,
20181001,판타스틱 부니베어,Boonie Bears the Big Top Secret,2016,20180315,장편,개봉,중국,"애니메이션,어드벤처",중국,애니메이션,정량,,,,,,,,,
20181721,크레이지 인 러브,Crazy in Love,2017,20180315,장편,개봉,프랑스,멜로/로맨스,프랑스,멜로/로맨스,재키 카투,,,,,,,,,
20177245,일진,,2017,20180315,장편,개봉,한국,액션,한국,액션,이수성,20063187,㈜리필름,,,,,,,
20189945,운전면허학원 여교사,Found Blow Job Instructor at Driving School 2,2017,20180315,장편,개봉,일본,성인물(에로),일본,성인물(에로),모리 신이치,,,,,,,,,
20180125,악의 도시,Septembers of Shiraz,2015,20180315,장편,개봉,미국,스릴러,미국,스릴러,웨인 블레어,,,,,,,,,
20178449,쓰리 빌보드,"Three Billboards Outside Ebbing, Missouri",2017,20180315,장편,개봉,미국,"코미디,범죄,드라마",미국,코미디,마틴 맥도나,,,,,,,,,
20170344,스나이퍼,LA RESISTANCE DE L'AIR,2015,20180315,장편,개봉,프랑스,"액션,스릴러",프랑스,액션,프레드 그리부아,,,,,,,,,
20180761,내 친구 엄마,,2017,20180315,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이리단,20161021,(주)영화사가을,,,,,,,
20189944,거유 마사지사가 듬뿍,Big Tits Girls at Beauty Salon for Stiff Neck,2017,20180315,장편,개봉,일본,성인물(에로),일본,성인물(에로),모리 시게루,,,,,,,,,
20174187,120 BPM,120 Beats Per Minute,2017,20180315,장편,개봉,프랑스,드라마,프랑스,드라마,로빈 캄필로,,,,,,,,,
20189382,지구: 놀라운 하루,Earth – One Amazing Day ,2017,20180222,장편,개봉,영국,"다큐멘터리,가족",영국,다큐멘터리,범립흔,,,피터 웨버,,,,,,
20177750,레더페이스,LEATHERFACE,2016,20180125,장편,개봉,캐나다,"공포(호러),스릴러",캐나다,공포(호러),알렉상드르 뷔스티요,,,줄리엔 모리,,,,,,
20180622,악셀,Axel 2: Adventures of the Spacekids,2017,20180308,장편,개봉,중국,"판타지,애니메이션",중국,판타지,레오 리,,,,,,,,,
20170794,장고 인 멜로디,Django,2017,20180301,장편,개봉,프랑스,드라마,프랑스,드라마,에티엔느 코마,,,,,,,,,
20179228,마야2,Maya the Bee: The Honey Games,2017,20180201,장편,개봉,독일,애니메이션,독일,애니메이션,노엘 클리어리,,,세르지오 델피노,,,,,,
20180082,로건 럭키,Logan Lucky,2017,20180314,장편,개봉,미국,"코미디,범죄,드라마,액션",미국,코미디,스티븐 소더버그,,,,,,,,,
20178469,올 더 머니,All the Money in the World,2017,20180201,장편,개봉,미국,"범죄,드라마,미스터리,스릴러",미국,범죄,리들리 스콧,,,,,,,,,
20162361,환절기,In Between Seasons,2018,20180222,장편,개봉,한국,드라마,한국,드라마,이동은,20168488,명필름랩,,,,,,,
20189461,베러 와치 아웃,Better Watch Out,2016,20180208,장편,개봉,"호주,미국",공포(호러),호주,공포(호러),크리스 페코버,,,,,,,,,
20179163,반도에 살어리랏다,I'll Just Live in Bando,2017,20180125,장편,개봉,한국,"애니메이션,코미디",한국,애니메이션,이용선,20186721,스튜디오 수집,,,,,,,
20179936,풍뎅이뎅이,The Beetles,2017,20180208,옴니버스,개봉,한국,애니메이션,한국,애니메이션,이재한,20100807,(주)디씨지플러스,,,,20156292,(주)엔에이치씨미디어,,
20180302,허리케인 하이스트,The Hurricane Heist,2017,20180314,장편,개봉,미국,"액션,범죄",미국,액션,롭 코헨,,,,,,,,,
20182054,연변 아가씨의 맛섹사-무삭제판,,2017,20180314,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,
20173550,착한 처형 : 아내를 대신하다 무삭제판,,2017,20180307,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,
20182342,회사에 손해를 끼친 여직원,The price of mistakes,2017,20180309,장편,개봉,일본,드라마,일본,드라마,긴다이치 코고로,,,,,,,,,
20182050,젊은장모-무삭제,,2017,20180309,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김경훈,20130184,스마일컨텐츠,,,,,,,
20175788,흑마술사,Interchange,2016,20180308,장편,개봉,말레이시아,"판타지,SF,스릴러",말레이시아,판타지,다인 사이드,,,,,,,,,
20180869,팬텀 스레드,Phantom Thread,2017,20180308,장편,개봉,미국,드라마,미국,드라마,폴 토마스 앤더슨,,,,,,,,,
20180564,툼레이더,TOMB RAIDER,2018,20180308,장편,개봉,미국,"액션,어드벤처",미국,액션,로아 우타우,,,,,,,,,
20189949,조교받는 신입 여직원,Chokyo Office,2016,20180308,장편,개봉,일본,성인물(에로),일본,성인물(에로),우스바시 스이,,,,,,,,,
20181741,예스 평창!,Yes PyeongChang,2018,20180308,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,백철기,20186604,명작엔터테인먼트(주),,,,,,,
20176083,"아이, 토냐","I, Tonya ",2017,20180308,장편,개봉,미국,드라마,미국,드라마,크레이그 질레스피,,,,,,,,,
20189950,아내의 하반신 - 가죽소파,Misojiduma no Kahanshin,2016,20180308,장편,개봉,일본,성인물(에로),일본,성인물(에로),아카바네 류지,,,,,,,,,
20189948,산부인과 남자의사,Dirty Obstetrician & Gynecologist,2017,20180308,장편,개봉,일본,성인물(에로),일본,성인물(에로),오우치 아이리,,,,,,,,,
20189742,사촌 누나,,2017,20180308,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,조태호,20161021,(주)영화사가을,,,,,,,
20180127,나라타주,Narratage,2017,20180308,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,유키사다 이사오,,,,,,,,,
20189963,결혼 상담사가 맘에 들어,Charming Consultants of Marriage Agency,2017,20180308,장편,개봉,일본,성인물(에로),일본,성인물(에로),후지타 카오루,,,,,,,,,
20176070,플로리다 프로젝트,The Florida Project,2017,20180307,장편,개봉,미국,드라마,미국,드라마,션 베이커,,,,,,,,,
20178490,온리 더 브레이브,Only the Brave,2017,20180307,장편,개봉,미국,드라마,미국,드라마,조셉 코신스키,,,,,,,,,
20178781,사라진 밤,The Vanished,2017,20180307,장편,개봉,한국,스릴러,한국,스릴러,이창희,20100123,(주)싸이더스,,,,20124237,(주)엠씨엠씨,20062469,(주)더블앤조이픽쳐스
20189761,터닝메카드W: 반다인의 비밀 특별판,Turning Mecards W: Secret of Bandain,2018,20180208,장편,개봉,한국,애니메이션,한국,애니메이션,홍헌표,20172761,㈜희원엔터테인먼트,,,,,,,
20180784,마술피리 ,THE MAGIC FLUTE,2017,20180304,장편,개봉,영국,공연,영국,공연,데이비드 맥비커,,,,,,,,,
20182161,정사:그녀의 마지막 섹스,Enmitsu ninjya mimerareta onnashinobi,2015,20180305,장편,개봉,일본,"멜로/로맨스,드라마,액션",일본,멜로/로맨스,이시카와 지로,,,,,,,,,
20182163,성인식:남자로 만들어줄게,Showa Sanson Yobaimura,2016,20180305,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,아마엔보 쇼군,,,,,,,,,
20182164,남편몰래이웃남자와,Donarinohitoni tasukerareta watasi,2016,20180305,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,츠키카게 쿠로우,,,,,,,,,
20182162,금지된 장난: 시아주버니,Itoko no Onisan tono Furin,2016,20180305,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,키탄,,,,,,,,,
20182052,거근이 좋아,Ikaretatuma,2015,20180305,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,,,,,,,,,
20179344,불륜 동창회,,2017,20180302,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,조태호,20161021,(주)영화사가을,,,,,,,
20181365,펭귄-위대한 모험 2,L'empereur,2016,20180301,장편,개봉,프랑스,다큐멘터리,프랑스,다큐멘터리,뤽 자케,,,,,,,,,
20189954,치정-모르는 건 남편뿐,Chijyou,2016,20180301,장편,개봉,일본,성인물(에로),일본,성인물(에로),이즈미 류지,,,,,,,,,
20180063,라라,Love Again,2018,20180222,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,한상희,20175261,(주)도너츠컬처,,,,,,,
20189965,유혹당한 요가교실,Pussy Pilaties after Childbirth,2017,20180301,장편,개봉,일본,성인물(에로),일본,성인물(에로),다카사카 나쿠시,,,,,,,,,
20189952,야한 짓하는 세 명의 단지처,Dirty complex estate Wife,2017,20180301,장편,개봉,일본,성인물(에로),일본,성인물(에로),드래곤 니시카와,,,,,,,,,
