movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,companys/1/companyCd,companys/1/companyNm,directors/1/peopleNm,companys/2/companyCd,companys/2/companyNm,companys/3/companyCd,companys/3/companyNm,directors/2/peopleNm,directors/3/peopleNm
20156765,아빠는 나의 여신,Serenade,2015,20170330,장편,개봉,일본,드라마,일본,드라마,하라 케이노스케,,,,,,,,,,,
20164856,자유부인 2017,,2016,20170404,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,윤대이,20123221,골든타이드픽처스(주),,,,,,,,,
20173901,존 윅: 특별판,John Wick,2014,20170330,장편,개봉,미국,"액션,드라마",미국,액션,데이빗 레이치,,,,,채드 스타헬스키,,,,,,
20173101,익스펜더블 에셋,EXPENDABLE ASSETS,2016,20170329,장편,개봉,미국,"액션,전쟁",미국,액션,티노 스트럭맨,,,,,,,,,,,
20173702,완숙 엄마: 아들의 고백,Cherry Boy Lessons by Widow,2015,20170329,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,스즈키 마사하루,,,,,,,,,,,
20173703,새아빠: 엄마의 남자를 탐하다,Shaming Care,2015,20170329,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,오우카 하야토,,,,,,,,,,,
20165768,강호의 무림신공,Struggle in the Wulinclen,2015,20170330,장편,개봉,중국,액션,중국,액션,해도,,,,,,,,,,,
20164403,원나잇스탠드,One-night Stand,2015,20170328,장편,개봉,한국,"스릴러,드라마,멜로/로맨스",한국,스릴러,지길웅,20100938,(주)전망좋은 영화사,,,,,,,,,
20173824,젊은 형수 무삭제,,2016,20170328,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20173825,아내의 불륜2 무삭제판,,2016,20170328,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20173822,신혼여행 : 불륜 무삭제,,2016,20170328,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20173841,스와핑 : 친구의 아내 무삭제판,,2016,20170328,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,홍성수,20154628,(주)영화사 사계절,20050029,마법사필름,,,,,,,
20173823,스와핑 : 친구부부의 쾌락 무삭제판,,2016,20170328,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20173247,LA 대지진,10.0 Earthquake,2014,20170323,장편,개봉,미국,액션,미국,액션,데이비드 지달리,,,,,,,,,,,
20173283,새엄마: 아버지의 여자를 탐하다 (무삭제),Outrageous Request,2014,20170323,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,칸바라 이쿠토,,,,,,,,,,,
20172861,엄마친구 3,,2016,20170330,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,명석환,20154628,(주)영화사 사계절,20050029,마법사필름,,,,,,,
20173225,스페니쉬 어페어,Spanish Affair,2014,20170322,장편,개봉,스페인,"코미디,멜로/로맨스",스페인,코미디,에밀리오 마르티네즈 라자로,,,,,,,,,,,
20173021,더 건맨 : 테이큰 감독 뉴프로젝트,The Gunman,2015,20170322,장편,개봉,"프랑스,스페인,영국","액션,스릴러",프랑스,액션,피에르 모렐,,,,,,,,,,,
20173803,너무 밝히는 사모님,INDECENT PEOPLE,2015,20170322,장편,개봉,일본,성인물(에로),일본,성인물(에로),후카마치 츠요시,,,,,,,,,,,
20173421,형님 아내 2 - 사모님과 경호원 - 감독판,,2016,20170316,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이돌,20168469,이돌영화사,,,,,,,,,
20171981,비전스,Visions,2015,20170315,장편,개봉,미국,"공포(호러),미스터리,스릴러",미국,공포(호러),케빈 그루터트,,,,,,,,,,,
20172786,젊은 며느리: 시아버지의 유혹에 빠지다,Apartment Wives,2015,20170315,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,카와카미 유우,,,,,,,,,,,
20172842,부부교환: 서로의 아내를 탐하다,My Boss's Wife,2015,20170315,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,스즈키 마사하루,,,,,,,,,,,
20173341,색정유령펜션,GHOST'S GRIEF,2015,20170314,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,사토 오사무,,,,,,,,,,,
20172482,청불학원,,2016,20170314,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,최무연,20154968,(주)로드하우스,,,,,,,,,
20170361,폴터가이스트 액티비티,Poltergeist Activity,2015,20170310,장편,개봉,영국,공포(호러),영국,공포(호러),앤드류 존스,,,,,,,,,,,
20170346,드래곤 워,Terrordactyl,2016,20170309,장편,개봉,미국,"액션,코미디",미국,액션,제프 레이즈너,,,,,,,,,,,
20170650,착한 엄마들: 서로의 아들에게 여자가 되던 날,Prohibited Swapping by Step-Mother Sisters,2015,20170309,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,기타노 헤지메,,,,,,,,,,,
20172262,스캔들 II,,2017,20170308,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,이동현,20063099,(주)케이알씨지,,,,,,,,,
20168365,아내의 동창회,,2016,20170309,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이리단,20160321,대호필름,20154628,(주)영화사 사계절,,,,,,,
20170983,특이점이 온 영화,,2016,20170307,장편,개봉,한국,"코미디,멜로/로맨스",한국,코미디,공자관,20139616,밀크픽처스,,,,,,,,,
20170787,어린 형수 2 - 무삭제판,,2017,20170307,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김태수,20173121,너바나 필름,,,,,,,,,
20171061,나는 사랑과 시간과 죽음을 만났다,Collateral Beauty,2016,20170305,장편,개봉,미국,드라마,미국,드라마,데이빗 프랭클,,,,,,,,,,,
20170826,가면 무도회,,2016,20170305,장편,개봉,독일,공연,독일,공연,,,,,,,,,,,,
20162883,이룰 수 없는 사랑,L'Amour de Loin,2016,20170304,장편,개봉,미국,공연,미국,공연,로베르 르파주,,,,,,,,,,,
20173141,쉘터,The Shelter,2015,20170314,장편,개봉,캐나다,"드라마,스릴러",캐나다,드라마,존 팰론,,,,,,,,,,,
20173941,호수괴물,Lake eerie,2016,20170328,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),크리스 메이저스,,,,,,,,,,,
20171843,그곳에서만 빛난다,The Light Shines Only There,2014,20170330,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,오미보,,,,,,,,,,,
20173712,츠보미의 첫사랑 일기,Sexy real story 2,2016,20170401,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,와타나베 모토츠구,,,,,,,,,,,
20173713,전철 쾌락여행,Erotic Train,2015,20170401,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,치쿠도 테츠야,,,,,,,,,,,
20173692,속옷 보여주는 귀요미,Teenage Creampie Life for 300 days,2016,20170401,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,후지타 켄지,,,,,,,,,,,
20173691,관능 에로실화 극장,Sexy real story,2015,20170401,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,이케시마 유타카,,,,,,,,,,,
20159501,은하,,2016,20170124,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,임진승,20123221,골든타이드픽처스(주),,,,,,,,,
20173161,특별수사대,April Rain,2014,20170323,장편,개봉,미국,"액션,스릴러",미국,액션,루치아노 세이버,,,,,,,,,,,
20163194,공각기동대 : 고스트 인 더 쉘,Ghost In The Shell,2016,20170329,장편,개봉,미국,"SF,범죄,액션",미국,SF,루퍼트 샌더스,,,,,,,,,,,
20174102,하녀: 에나미,Our house housekeeper,2016,20170330,장편,개봉,일본,드라마,일본,드라마,나카메구로 코우지,,,,,,,,,,,
20171062,투 러버스 앤 베어,Two Lovers and A Bear,2016,20170330,장편,개봉,캐나다,"드라마,멜로/로맨스",캐나다,드라마,킴 누옌,,,,,,,,,,,
20174121,실제 바람피는 간통녀,An affair of infidelity cohabitation 7 days,2016,20170330,장편,개봉,일본,드라마,일본,드라마,긴다이치 코고로,,,,,,,,,,,
20174122,방석집 여주인 - 남편 후배와,An Izakaya landlady,2016,20170330,장편,개봉,일본,드라마,일본,드라마,오자키 히로코우지,,,,,,,,,,,
20179221,리버 로드,River Road,2014,20170330,장편,개봉,중국,드라마,중국,드라마,리루이쥔,,,,,,,,,,,
20174101,길들여 주세요,Do M for me,2016,20170330,장편,개봉,일본,드라마,일본,드라마,긴다이치 코고로,,,,,,,,,,,
20167005,데스노트: 더 뉴 월드,DEATH NOTE Light up the NEW world,2017,20170329,장편,개봉,일본,"범죄,드라마,스릴러",일본,범죄,사토 신스케,,,,,,,,,,,
20151230,원라인,ONE-LINE,2016,20170329,장편,개봉,한국,범죄,한국,범죄,양경모,20126335,(주)미인픽쳐스,20173501,(주)곽픽쳐스,,,,,,,
20167364,미스 슬로운,Miss Sloane,2016,20170329,장편,개봉,"미국,프랑스","드라마,스릴러",미국,드라마,존 매든,,,,,,,,,,,
20124470,금병매2,The Forbidden Legend: Sex & Chopsticks 2,2009,20170213,장편,개봉,홍콩,"코미디,드라마,성인물(에로)",홍콩,코미디,전문기,,,,,,,,,,,
20167363,히든 피겨스,Hidden Figures,2016,20170323,장편,개봉,미국,드라마,미국,드라마,데오도르 멜피,,,,,,,,,,,
20171642,화가의 비밀 클럽,Made affair 6,2015,20170323,장편,개봉,일본,성인물(에로),일본,성인물(에로),토모마츠 나오유키,,,,,,,,,,,
20173041,친구 여동생과의 정사,Creampie to My Friend's Sister,2016,20170323,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,다케다 히데오,,,,,,,,,,,
20171281,위대한 임무,Return to the Hiding Place,2013,20170323,장편,개봉,미국,"드라마,전쟁",미국,드라마,피터 스펜서,,,,,,,,,,,
20171661,아기돼지 3형제와 매직램프,Three Little Pigs and the Magic Lamp,2015,20170323,장편,개봉,중국,애니메이션,중국,애니메이션,유위,,,,,,,,,,,
20171613,새엄마 최면술로 맘껏 즐기기,Son loves mother's soft skin,2015,20170323,장편,개봉,일본,성인물(에로),일본,성인물(에로),소리마치 루이,,,,,,,,,,,
20171861,사랑에 빠진 여자,United States Of Love,2016,20170317,장편,개봉,"폴란드,스웨덴","멜로/로맨스,드라마",폴란드,멜로/로맨스,토마스 바실레프스키,,,,,,,,,,,
20171614,라면집 아줌마,soft skin,2015,20170323,장편,개봉,일본,성인물(에로),일본,성인물(에로),시미즈 다이스케,,,,,,,,,,,
20171643,뒤로 부탁해요-소악마의 유혹,Made affair,2015,20170323,장편,개봉,일본,성인물(에로),일본,성인물(에로),고토 다이스케,,,,,,,,,,,
20168751,"나의 딸, 나의 누나",Les Cowboys,2015,20170323,장편,개봉,프랑스,드라마,프랑스,드라마,토마스 비더게인,,,,,,,,,,,
20170382,개구리왕국 2,Frog Kingdom : Sub-Zero Mission,2015,20170323,장편,개봉,중국,애니메이션,중국,애니메이션,펭 페이,,,,,,,,,,,
20168742,아우토반,Autobahn,2016,20170322,장편,개봉,"영국,독일","액션,스릴러",영국,액션,에란 크리비,,,,,,,,,,,
20170381,매직키드 보보,Boboiboy The Movie,2016,20170301,장편,개봉,말레이시아,애니메이션,말레이시아,애니메이션,니잠 라작,,,,,,,,,,,
20167635,페기 구겐하임: 아트 애딕트,Peggy Guggenheim: Art Addict,2015,20170209,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,리사 이모르디노 브릴랜드,,,,,,,,,,,
20173263,밀회: 아내의 비밀섹스 2,Hukounaonnazeroni 2,2016,20170318,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나쿠루 하라다,,,,,,,,,,,
20173262,밀회: 아내의 비밀섹스,Hukounaonnazeroiti,2016,20170318,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나쿠루 하라다,,,,,,,,,,,
20173282,아내의 동창회: 원나잇 섹스,Dousoukai no kaeri ni akogareno batuitidoukyuusei to futarikkiri ni nattesimai,2015,20170317,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,네지메 지로,,,,,,,,,,,
20178942,스페이스 비트윈 어스,The Space Between Us,2016,20170316,장편,개봉,미국,"어드벤처,드라마,멜로/로맨스,SF",미국,어드벤처,피터 첼섬,,,,,,,,,,,
20173261,아내의 강제섹스,Ryoujoku Miboujin Iori Ryouko,2015,20170317,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,시마무라 유키히코,,,,,,,,,,,
20173281,남편 앞에서 당하는 아내,Ottonohitomini utsurunowa okasereteiru watashi,2015,20170317,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,S.세타니,,,,,,,,,,,
20155381,녹화중이야,Recording,2015,20170302,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박민국,20173181,노가리필름,,,,,,,,,
20160222,블리드 포 디스,Bleed for This,2016,20170316,장편,개봉,미국,드라마,미국,드라마,벤 영거,,,,,,,,,,,
20163025,판타스틱 피어,A Fantastic Fear of Everything,2012,20170316,장편,개봉,영국,코미디,영국,코미디,크리스피언 밀스,,,,,크리스 호프웰,,,,,,
20172661,파이널 임팩트,Asteroid: Final Impact,2015,20170316,장편,개봉,캐나다,액션,캐나다,액션,제이슨 부케,,,,,,,,,,,
20164927,토니 에드만,Toni Erdmann,2016,20170316,장편,개봉,독일,드라마,독일,드라마,마렌 아데,,,,,,,,,,,
20162575,천하무림불패,Yu Baosi,2016,20170316,장편,개봉,중국,드라마,중국,드라마,유신의,,,,,,,,,,,
20171629,젖은 속옷에 비친 가슴,Made affair 5,2015,20170316,장편,개봉,일본,성인물(에로),일본,성인물(에로),타케호라 테츠야,,,,,,,,,,,
20171612,음란 온천정사,Sexy hotel,2015,20170316,장편,개봉,일본,성인물(에로),일본,성인물(에로),오가와 테츠야,,,,,,,,,,,
20172401,왕을 참하라,,2017,20170316,장편,개봉,한국,드라마,한국,드라마,김재수,20140549,(주)영화사 조은,,,,,,,,,
20161287,오버 더 펜스,Over the Fence,2016,20170316,장편,개봉,일본,드라마,일본,드라마,야마시타 노부히로,,,,,,,,,,,
20171630,새엄마의 고민해결,Sexy dream and dance Senri Shoda,2015,20170316,장편,개봉,일본,성인물(에로),일본,성인물(에로),인다 라나,,,,,,,,,,,
20167905,비정규직 특수요원,PART-TIME SPY,2016,20170316,장편,개봉,한국,"코미디,액션",한국,코미디,김덕수,20153568,(주)스톰픽쳐스코리아,20161241,컴퍼니에이이엔티(주),,,,,,,
20171641,남편보다 불륜이 좋아,Wive's confession - Sayako Machimura,2015,20170316,장편,개봉,일본,성인물(에로),일본,성인물(에로),하세가와 카츠유키,,,,,,,,,,,
20171261,퍼펙트 크라임,Red Herring,2015,20170314,장편,개봉,미국,"액션,범죄,스릴러",미국,액션,오우사 쿤,,,,,,,,,,,
20165927,문라이트,Moonlight,2016,20170222,장편,개봉,미국,드라마,미국,드라마,배리 젠킨스,,,,,,,,,,,
20172101,더블유엠디: 대량살상무기,W.M.D.,2013,20170302,장편,개봉,미국,"전쟁,액션",미국,전쟁,리차드 핼펀,,,,,,,,,,,
20170761,걸 온 더 트레인,The Girl on the Train,2016,20170309,장편,개봉,미국,"드라마,스릴러,미스터리",미국,드라마,테이트 테일러,,,,,,,,,,,
20171611,하얀 여관주인의 피부,The cute landlady's instinct,2015,20170309,장편,개봉,일본,성인물(에로),일본,성인물(에로),타니자키 오사무,,,,,,,,,,,
20171605,육덕 도우미를 노리는 손길,The cute housekeeper,2015,20170309,장편,개봉,일본,성인물(에로),일본,성인물(에로),타니자키 오사무,,,,,,,,,,,
20163361,쇼콜라,Chocolat,2015,20170309,장편,개봉,프랑스,드라마,프랑스,드라마,로쉬디 젬,,,,,,,,,,,
20171596,극강쾌락 여인천하,The Agony of Body,2015,20170309,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20171627,거유정사 실험실,Sexy lab,2015,20170309,장편,개봉,일본,성인물(에로),일본,성인물(에로),야마자키 쿠니토시,,,,,,,,,,,
20168183,콩: 스컬 아일랜드,Kong: Skull Island,2017,20170308,장편,개봉,미국,"액션,어드벤처,판타지",미국,액션,조던 복트-로버츠,,,,,,,,,,,
20165367,신 고질라,Shin Godzilla ,2016,20170308,장편,개봉,일본,"SF,액션,드라마",일본,SF,안노 히데아키,,,,,히구치 신지,,,,,,
20170656,슬립리스: 크리미널 나이트,Sleepless,2016,20170308,장편,개봉,미국,"액션,범죄,스릴러",미국,액션,바란 보 오다르,,,,,,,,,,,
20172483,19금 특별한 정사 무삭제 특별판,,2017,20170307,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,닥터 필,20063099,(주)케이알씨지,,,,,,,,,
20161366,"그래, 가족",My Little Brother,2016,20170215,장편,개봉,한국,코미디,한국,코미디,마대윤,20140522,(주)청우필름,20154448,(주)26컴퍼니,,20154208,(주)데이드림,,,,
20161144,슬롯머신: 하나씩 벗기기,Slot Machine Western Tsubaki,2016,20170201,장편,개봉,일본,성인물(에로),일본,성인물(에로),하뉴 켄지,,,,,,,,,,,
20161143,"쇼와, 한 낮의 은밀한 외출",Scent of Romance,2016,20170201,장편,개봉,일본,성인물(에로),일본,성인물(에로),오쿠 와타루,,,,,,,,,,,
20154342,뚜르: 내 생애 최고의 49일,Le Tour: My Last 49 Days,2016,20170201,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,임정하,20062544,미디어길,20111325,(주)영화사 북극곰,전일우,,,,,박형준,김양래
20172442,이웃집 여자의 신음,Atuidanntituma,2013,20170303,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,모리 히데토라,,,,,,,,,,,
20172421,아내의 음란한 정사,Kanojyonounmei,2016,20170303,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,마사키 아이죠,,,,,,,,,,,
20172422,아내의 음란한 사생활,Sigotonakamatotuma,2013,20170303,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,,,,,,,,,,,
20172441,부정한 아내들,KikennaTuma,2013,20170303,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,,,,,,,,,,,
20172423,바람난 부부: 같은 아파트 주민,Uwakihuuhu,2013,20170303,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,,,,,,,,,,,
20161827,로건,Logan,2017,20170301,장편,개봉,미국,"액션,SF",미국,액션,제임스 맨골드,,,,,,,,,,,
20171961,완숙 엄마: 아버지의 여자,Wake-Up Massage,2015,20170228,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,기타노 헤지메,,,,,,,,,,,
20170881,글래디에이터: 더 토너먼트,KINGDOM OF GLADIATORS: THE TOURNAMENT,2016,20170228,장편,개봉,미국,"액션,드라마",미국,액션,스테파노 밀라,,,,,,,,,,,
20170624,깊은 사정,,2016,20170227,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이마오카 신지,20162141,(유)쏘아필름,,,,,,,,,
20170134,중년 부부의 섹스 교육,But Only Love,2015,20170223,장편,개봉,일본,성인물(에로),일본,성인물(에로),사노 카즈히로,,,,,,,,,,,
20170784,친구아빠 무삭제,,2016,20170223,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20179689,천하제일검,Master of Poison,2016,20170223,장편,개봉,중국,"액션,드라마",중국,액션,장뢰,,,,,,,,,,,
20170825,선배의 여자친구 무삭제,,2016,20170223,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20171541,내 동생의 여자친구,,2016,20170223,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20171401,19금 섹스비디오,,2016,20170221,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박범수,20063099,(주)케이알씨지,,,,,,,,,
20170901,착한 자매: 남편 교환의 날,Step-Sister's Sexual Education,2016,20170221,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,기타노 헤지메,,,,,,,,,,,
20171301,여직원들 : 직장연애사 무삭제판,,2016,20170221,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,명석환,20154628,(주)영화사 사계절,20050029,마법사필름,,,,,,,
20168781,딸의 친구 - 무삭제판,,2016,20170221,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최우성,20169329,(주)컨텐츠 빌리지,,,,,,,,,
20171941,엄마친구2 무삭제,,2016,20170220,장편,개봉,한국,드라마,한국,드라마,김대성,20136715,(주)영화사히트,,,,,,,,,
20179704,첩보원: 독일군 잠입작전,Beyond the Border,2011,20170216,장편,개봉,스웨덴,"액션,전쟁,드라마",스웨덴,액션,리처드 홀름,,,,,,,,,,,
20167008,야한 목소리-쏠리네,Sexy Voice,2016,20170216,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,이두희,20173161,무비집 ,,,,,,,,,
20170929,내 남편의 가정교사 - 무삭제,,2016,20170216,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박선욱,20130184,스마일컨텐츠,,,,,,,,,
20179521,친구부부 : 욕망의 스와핑,,2016,20170214,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상우,20160321,대호필름,20154628,(주)영화사 사계절,,,,,,,
20170623,가족의 재구성,,2017,20170214,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최재후,20172701,조박픽쳐스,,,,,,,,,
20179402,임베디드,Embedded,2015,20170213,장편,개봉,호주,"스릴러,미스터리,멜로/로맨스",호주,스릴러,스티븐 스웰,,,,,,,,,,,
20170801,애니멀즈,ANIMALS,2012,20170213,장편,개봉,스페인,"판타지,드라마,미스터리",스페인,판타지,마르살 포레스,,,,,,,,,,,
20170781,사이드트랙크드,SIDETRACKED,2015,20170212,장편,개봉,스페인,"드라마,코미디",스페인,드라마,알바로 페르난데즈 아메로,,,,,,,,,,,
20179581,성욕노예의 복수,Sister Noel,2016,20170211,장편,개봉,일본,성인물(에로),일본,성인물(에로),오부치 아키라,,,,,,,,,,,
20169688,파노스와 요르고스 그리고 당나귀,Highway to Hellas,2015,20170211,장편,개봉,독일,"드라마,코미디",독일,드라마,아론 레만,,,,,,,,,,,
20171121,포토그래퍼,,2016,20170210,장편,개봉,한국,"스릴러,멜로/로맨스",한국,스릴러,지헌,20173141,JK스튜디오,,,,,,,,,
20161164,섹스와 파칭코,SEX and the PACHINKO,2016,20170210,장편,개봉,일본,성인물(에로),일본,성인물(에로),카이하라 쿠리스 료,,,,,,,,,,,
20167922,핵소 고지,Hacksaw Ridge,2016,20170222,장편,개봉,"미국,호주","드라마,전쟁",미국,드라마,멜 깁슨,,,,,,,,,,,
20171594,천녀유혹 - 꿈같은 밤,Made affair 2,2015,20170302,장편,개봉,일본,성인물(에로),일본,성인물(에로),카토 요시카즈,,,,,,,,,,,
20171579,주택집 처녀의 젖어 드는 하숙집,Affair party 8,2015,20170302,장편,개봉,일본,성인물(에로),일본,성인물(에로),아라키 타로,,,,,,,,,,,
20171590,육체 해결사 - 특무과,Affair party 7,2015,20170302,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿠니사와 미노루,,,,,,,,,,,
20163370,아메리칸 초밥왕,East Side Sushi,2015,20170302,장편,개봉,미국,드라마,미국,드라마,안소니 루세로,,,,,,,,,,,
20172123,레드 스카이,Red Sky,2014,20170302,장편,개봉,미국,액션,미국,액션,마리오 반 피블스,,,,,,,,,,,
20171595,도촬 생중계 보기,Made affair 4,2015,20170302,장편,개봉,일본,성인물(에로),일본,성인물(에로),타나카 야스후미,,,,,,,,,,,
20171580,남편에겐 절대 비밀,Young Wife to be reflected in the blue film,2015,20170302,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20171576,귀여운 형수님 - 제부,Pathos of Married woman~Immoral sex~,2015,20170302,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20170662,젊은 이모들: 어린 남자를 탐하다,Cherry Boy Hunter,2015,20170209,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,스즈키 마사하루,,,,,,,,,,,
20170681,유어 뷰티풀,One Two Three Go!,2016,20170210,장편,개봉,덴마크,"드라마,멜로/로맨스",덴마크,드라마,바바라 톱소-로첸버그,,,,,,,,,,,
20179002,일본 엄마,,2016,20170209,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,김무원,20157295,YJ COMPANY,,,,,,,,,
20170043,엄마의 불륜,,2016,20170209,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20179687,무림쟁패: 황제암살단,Deadly Assassin,2016,20170209,장편,개봉,중국,"액션,드라마",중국,액션,장뢰,,,,,,,,,,,
20170042,내 친구의 애인,,2016,20170209,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20170281,내 삼촌의 여자,,2016,20170209,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20163249,은행털이 할배와 나 ,Hunting Elephants,2013,20170208,장편,개봉,"이스라엘,미국","코미디,범죄,드라마",이스라엘,코미디,레쉐프 레비,,,,,,,,,,,
20170981,섹스돌,Sexdoll,2016,20170208,장편,개봉,프랑스,드라마,프랑스,드라마,실비 베르헤드,,,,,,,,,,,
20170861,어린 형수 2,,2017,20170210,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김태수,20173121,너바나 필름,,,,,,,,,
20170041,P.S. 걸 무삭제,P.S. Girls Director's Cut ,2015,20170206,장편,개봉,한국,"스릴러,드라마,멜로/로맨스",한국,스릴러,원석호,20160541,전망 PRODUCTION ,,,,,,,,,
20179783,형부와 처제,,2016,20170202,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20170002,전망 좋은 집 3 (무삭제),,2016,20170202,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,곽승호,20141397,영화사 인연,,,,,,,,,
20179781,엄마친구 딸,,2016,20170202,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20179782,시아버지와 두 며느리,,2016,20170202,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20179694,맛있는 워킹걸,,2016,20170202,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,화니,20063099,(주)케이알씨지,,,,,,,,,
20179801,내 형의 아내,,2016,20170202,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20167362,더 큐어,A Cure For Wellness,2016,20170215,장편,개봉,"미국,독일","미스터리,스릴러",미국,미스터리,고어 버빈스키,,,,,,,,,,,
20150971,해빙,Bluebeard,2017,20170301,장편,개봉,한국,스릴러,한국,스릴러,이수연,20110933,위더스필름(주),20155428,(주)영화사불,,,,,,,
20152642,아이히만 쇼,The Eichmann Show,2015,20170301,장편,개봉,영국,드라마,영국,드라마,폴 앤드류 윌리엄스,,,,,,,,,,,
20171575,해주는 미인 미용사,Can I Fuck Dirty Beautician? 2,2016,20170301,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,오우치 아이리,,,,,,,,,,,
