movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,directors/1/peopleNm,directors/2/peopleNm,directors/3/peopleNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm,companys/3/companyCd,companys/3/companyNm
20159183,왕게임-58일 후 후편,58 Days,2014,20150527,장편,개봉,일본,성인물(에로),일본,성인물(에로),코시자카 야스시,,,,,,,,,,,
20159184,변태투명인간2- 간호사 훔쳐보기,Invisible Kinky Man-Secret Potion,2013,20150527,장편,개봉,일본,성인물(에로),일본,성인물(에로),오쿠 와타루,,,,,,,,,,,
20150603,전망 좋은 집 2,,2015,20150527,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,경석호,20141397,영화사 인연,,,,,,,,,
20159650,사랑에도 저작권이 있나요?,,2014,20150521,장편,개봉,한국,코미디,한국,코미디,최경진,20123221,골든타이드픽처스(주),,,,,,,,,
20159128,워리어 스타,Morning Star,2014,20150521,장편,개봉,이탈리아,"액션,어드벤처,판타지",이탈리아,액션,루카 보니,,,마르코 리스토리,,,,,,,,
20150542,서른명의 여자와 30일,30 Girls 30 Days,2012,20150521,장편,개봉,미국,코미디,미국,코미디,마이클 마할,,,,,,,,,,,
20150481,7공주 대리운전,,2015,20150528,장편,개봉,한국,코미디,한국,코미디,이재훈,20100591,(주)유림엔터테인먼트,,,,,,,,,
20159950,디아블로 : 어둠의 파수꾼,Hellmouth,2014,20150514,장편,개봉,캐나다,"공포(호러),스릴러",캐나다,공포(호러),존 게데스,,,,,,,,,,,
20159947,거리의 보안관,Swelter,2014,20150513,장편,개봉,미국,"액션,스릴러",미국,액션,케이스 파머,,,,,,,,,,,
20158042,커밍 홈,Home,2013,20150528,장편,개봉,"스웨덴,아이슬란드","드라마,멜로/로맨스",스웨덴,드라마,막시밀리언 훌트,,,,,,,,,,,
20159141,피치 퍼펙트: 언프리티 걸즈,Pitch Perfect 2,2015,20150528,장편,개봉,미국,"코미디,뮤지컬",미국,코미디,엘리자베스 뱅크스,,,,,,,,,,,
20159442,차일드 44,Child 44,2015,20150528,장편,개봉,미국,스릴러,미국,스릴러,다니엘 에스피노사,,,,,,,,,,,
20159506,적도,Helios,2015,20150528,장편,개봉,홍콩,액션,홍콩,액션,렁록만,,,써니 럭,,,,,,,,
20159131,에일리언 라이징,Alien Rising,2014,20150528,장편,개봉,미국,"액션,SF",미국,액션,데이너 슈로더,,,,,,,,,,,
20150602,데이식스,Day6 (6 giorni sulla Terra),2011,20150528,장편,개봉,이탈리아,"스릴러,미스터리,SF",이탈리아,스릴러,바로 벤투리,,,,,,,,,,,
20145402,옐로우버드,Yellowbird,2013,20150218,장편,개봉,프랑스,"애니메이션,가족",프랑스,애니메이션,도미니크 몽페리,,,크리스티앙 드 비타,,,,,,,,
20159959,신경쇠약 직전의 뱀파이어,Therapy for a Vampire,2014,20150521,장편,개봉,"오스트리아 ,스위스",코미디,오스트리아 ,코미디,다비드 륌,,,,,,,,,,,
20158428,빌리와 용감한 녀석들 3,Ribbit ,2014,20150430,장편,개봉,미국,"애니메이션,어드벤처",미국,애니메이션,척 파워스,,,,,,,,,,,
20158091,유고와 라라: 하늘고래와 구름섬 대모험,Yugo & Lala,2012,20150409,장편,개봉,중국,애니메이션,중국,애니메이션,왕운비,,,,,,,,,,,
20157584,윈드랜드,Pet Pals in Windland,2014,20150402,장편,개봉,이탈리아,애니메이션,이탈리아,애니메이션,세르지오 맨피오,,,,,,,,,,,
20142181,내일까지 5분전,Five Minutes to Tomorrow,2014,20150416,장편,개봉,"일본,중국","미스터리,멜로/로맨스",일본,미스터리,유키사다 이사오,,,,,,,,,,,
20145464,엔드 오브 디 어스,Afflicted,2013,20150129,장편,개봉,"캐나다,미국","공포(호러),스릴러",캐나다,공포(호러),데렉 리,,,클리프 프라우즈,,,,,,,,
20158942,미궁: 비밀애,,2015,20150423,장편,개봉,한국,"멜로/로맨스,스릴러",한국,멜로/로맨스,조조 히데오,20063099,(주)케이알씨지,,,,,,,,,
20159103,우주형제#0,SPACE BROTHERS#0,2014,20150514,장편,개봉,일본,애니메이션,일본,애니메이션,와타나베 아유무,,,,,,,,,,,
20127568,세계일주,The Trip Around the World (W/T),2012,20150326,장편,개봉,한국,"가족,어드벤처",한국,가족,이항배,20124555,(주)쿠나,,,,,,,,,
20158401,토스카,Tosca,2014,20150401,장편,개봉,프랑스,공연,프랑스,공연,피에르 아우디,,,,,,,,,,,
20145281,코블러,The Cobbler,2014,20150408,장편,개봉,미국,"판타지,코미디",미국,판타지,토마스 맥카시,,,,,,,,,,,
20158622,엑시덴탈 러브,Accidental Love,2015,20150507,장편,개봉,"미국,영국","코미디,멜로/로맨스",미국,코미디,데이빗 O. 러셀,,,,,,,,,,,
20158202,K 미싱 킹즈,K Missing Kings,2014,20150416,장편,개봉,일본,애니메이션,일본,애니메이션,스즈키 신고,,,,,,,,,,,
20158771,투 나잇 스탠드,Two Night Stand,2014,20150507,장편,개봉,미국,"멜로/로맨스,코미디",미국,멜로/로맨스,맥스 니콜스,,,,,,,,,,,
20158201,세레나,Serena,2014,20150423,장편,개봉,"미국,프랑스,체코",드라마,미국,드라마,수잔 비에르,,,,,,,,,,,
20156979,그런 날 사이에 어떤 날,I Used to Be Darker,2013,20150409,장편,개봉,미국,드라마,미국,드라마,매튜 포터필드,,,,,,,,,,,
20159654,어라우즈드: 그들의 호기심,Aroused,2013,20150521,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,데보라 앤더슨,,,,,,,,,,,
20150662,원초적 본능 2015,Passion Play,2010,20150522,장편,개봉,미국,"멜로/로맨스,드라마,판타지",미국,멜로/로맨스,미치 글레이저,,,,,,,,,,,
20159987,지구대충돌,Collision Earth,2011,20150521,장편,개봉,캐나다,"액션,SF,스릴러",캐나다,액션,폴 질러,,,,,,,,,,,
20150242,드래곤 킹 레전드,Lord Of The Elves,2012,20150521,장편,개봉,미국,"액션,어드벤처,판타지",미국,액션,조셉 J. 로손,,,,,,,,,,,
20159130,데스타운,The Invoking,2014,20150521,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),제레미 버그,,,,,,,,,,,
20159653,친구의 아내를 탐하다 2,Dos Mas Dos,2012,20150507,장편,개봉,아르헨티나,코미디,아르헨티나,코미디,디에고 캐플란,,,,,,,,,,,
20158602,일개인적무림,Kung Fu Killer ,2014,20150507,장편,개봉,홍콩,액션,홍콩,액션,진덕삼,,,,,,,,,,,
20159652,명기(무삭제),,2014,20150507,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,강현,20112175,(주)소나무픽쳐스,,,,,,,,,
20159541,관능시대,A Lute Priest without Ears,2011,20150507,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,가와사키 히로유키,,,,,,,,,,,
20158621,스파이,Spy,2015,20150521,장편,개봉,미국,"액션,코미디",미국,액션,폴 페이그,,,,,,,,,,,
20150201,스크리블러,The Scribbler,2014,20150521,장편,개봉,미국,"스릴러,액션",미국,스릴러,존 슈이츠,,,,,,,,,,,
20150381,마이 미스트리스,My Mistress,2014,20150521,장편,개봉,호주,"멜로/로맨스,드라마",호주,멜로/로맨스,스티븐 랜스,,,,,,,,,,,
20150281,게이샤의 정사,Iro-koi-shi,2007,20150521,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,오미노 마사시,,,,,,,,,,,
20143753,비치하트애솔,Bitch Heart Asshole,2014,20150129,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이난,20153828,윤윤상회,,,,,,,,,
20159461,배틀독,BATTLE DOGS,2013,20150507,장편,개봉,미국,"공포(호러),액션,SF",미국,공포(호러),알렉산더 예렌,,,,,,,,,,,
20159127,감옥정사,Jailbait,2014,20150507,장편,개봉,미국,"드라마,스릴러",미국,드라마,자레드 콘,,,,,,,,,,,
20156903,정복자 1453,Fetih 1453,2012,20150501,장편,개봉,터키,"액션,어드벤처,드라마",터키,액션,파룩 악소이,,,,,,,,,,,
20158061,윈터 슬립,Winter Sleep,2014,20150507,장편,개봉,"터키,프랑스,독일",드라마,터키,드라마,누리 빌제 세일란,,,,,,,,,,,
20157625,에이리언 터미네이터,Metal Shifters,2011,20150514,장편,개봉,캐나다,SF,캐나다,SF,폴 질러,,,,,,,,,,,
20159718,아수라: 야쿠자의 길,Shurano-hanamichi 2,2013,20150514,장편,개봉,일본,"액션,범죄",일본,액션,츠보이 에이지,,,,,,,,,,,
20159129,데몬 베이비,Demon Baby,2014,20150514,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),코리 그리노프,,,,,,,,,,,
20158541,넥스트 제네레이션 패트레이버 5,THE NEXTGENERATION PATLABOR(EPISODE8),2014,20150507,장편,개봉,일본,"액션,SF",일본,액션,오시이 마모루,,,,,,,,,,,
20159651,미스 메도우,Miss Meadows,2014,20150507,장편,개봉,미국,드라마,미국,드라마,카렌 리 홉킨스,,,,,,,,,,,
20125246,부곡 하와이,Illusionary Paradise,2013,20150430,장편,개봉,한국,드라마,한국,드라마,하강훈,20137175,로드 시네마,,,,,,,,,
20145463,세비야의 이발사,The barber of seville,2014,20150204,장편,개봉,프랑스,공연,프랑스,공연,다미아노 미키엘레토,,,,,,,,,,,
20158561,기생수 파트2,Parasyte: Part 2,2015,20150507,장편,개봉,일본,"SF,스릴러",일본,SF,야마자키 타카시,,,,,,,,,,,
20157905,딥 임팩트 파이널,Earth's Final Hours,2011,20150507,장편,개봉,캐나다,"액션,SF",캐나다,액션,데이빗 호건,,,,,,,,,,,
20158704,언프렌디드: 친구삭제,Unfriended,2015,20150507,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),레오 가브리아제,,,,,,,,,,,
20159301,젊은엄마 : 내 나이가 어때서,,2015,20150507,장편,개봉,한국,드라마,한국,드라마,김일종,20123221,골든타이드픽처스(주),,,,,,,,,
20157023,모두의 천사 가디 ,Ghadi,2014,20150507,장편,개봉,기타,"코미디,드라마",기타,코미디,아민 도라,,,,,,,,,,,
20158182,착한 여자,,2014,20150325,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,경석호,20141397,영화사 인연,,,,,,,,,
20158484,아스테릭스: 신들의 전당,Asterix: The Land of The Gods,2014,20150430,장편,개봉,프랑스,애니메이션,프랑스,애니메이션,루이 클리시,,,알렉상드르 아스티에,,,,,,,,
20158841,타이거 마운틴,The Taking of Tiger Mountain,2014,20150423,장편,개봉,중국,전쟁,중국,전쟁,서극,,,,,,,,,,,
20158513,사랑밖엔 난몰라,All you need is love,2014,20150408,장편,개봉,일본,성인물(에로),일본,성인물(에로),고토 토시히로,,,,,,,,,,,
20149695,사랑의 소용돌이,Love's Whirlpool,2014,20150422,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,미우라 다이스케,,,,,,,,,,,
20158505,음란한 꽃들의 정사,God in love~the kojiki,2013,20150429,장편,개봉,일본,성인물(에로),일본,성인물(에로),에모토 토시로,,,,,,,,,,,
20158506,비키니 라멘걸,Bikin ramen,2013,20150429,장편,개봉,일본,성인물(에로),일본,성인물(에로),코이즈미 츠요시,,,,,,,,,,,
20158507,변태투명인간-팬티가 좋아,Invisible Kinky Man,2014,20150422,장편,개봉,일본,성인물(에로),일본,성인물(에로),오쿠 와타루,,,,,,,,,,,
20158508,충격! 변태커플,Hoshi's long day,2013,20150415,장편,개봉,일본,성인물(에로),일본,성인물(에로),아마오카 신지,,,,,,,,,,,
20158509,왕게임-48일후 후편,48 days,2014,20150415,장편,개봉,일본,성인물(에로),일본,성인물(에로),코시자카 야스시,,,,,,,,,,,
20158510,너에게 가르치는 사랑-욕정,Personalized lesson of the secret,2011,20150408,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 이쿠토,,,,,,,,,,,
20158511,변태인간-시간여행,Space-time Kinky Man,2014,20150408,장편,개봉,일본,성인물(에로),일본,성인물(에로),오쿠 와타루,,,,,,,,,,,
20158512,색정여왕게임-너는 견딜수 있을까?,Battle for the Top,2014,20150408,장편,개봉,일본,성인물(에로),일본,성인물(에로),야마우치 다이스케,,,,,,,,,,,
20158514,달콤한 애인 계약서 2,Sweet Knight #2,2014,20150401,장편,개봉,일본,성인물(에로),일본,성인물(에로),이시카와 지로,,,,,,,,,,,
20158515,조금 더운 여름밤-불륜,Mother of the friend. Heat pot to wrap up,2009,20150401,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 이쿠토,,,,,,,,,,,
20158516,왕게임-48일후 전편,48 days,2014,20150401,장편,개봉,일본,성인물(에로),일본,성인물(에로),코시자카 야스시,,,,,,,,,,,
20142734,터치 바이 터치,,2014,20150430,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김호준,20100395,(주)인피니티엔터테인먼트 ,,,,,,,,,
20157621,알래스카 대지진,Ice Quake,2010,20150430,장편,개봉,미국,"액션,SF,스릴러",미국,액션,폴 질러,,,,,,,,,,,
20159381,수라의 길,SHURANO HANAMICHI,2013,20150430,장편,개봉,일본,드라마,일본,드라마,츠보이 에이지,,,,,,,,,,,
20159361,도깨비 섹스,The Drunken Ogre,2011,20150430,장편,개봉,일본,"멜로/로맨스,판타지",일본,멜로/로맨스,가와사키 히로유키,,,,,,,,,,,
20159081,살인 질주,On the Edge,2014,20150423,장편,개봉,덴마크,드라마,덴마크,드라마,크리스티안 E.크리스티안센,,,,,,,,,,,
20159124,스티븐 시걸의 비밀요원,"True Justice Movie 6 : The Shot, One Life",2012,20150423,장편,개봉,미국,액션,미국,액션,웨인 로즈,,,,,,,,,,,
20159021,설화전설,The tale of the bamboo cutter,2011,20150423,장편,개봉,일본,성인물(에로),일본,성인물(에로),아라키 켄지,,,,,,,,,,,
20159123,뽕2014(무삭제),,2014,20150423,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,공자관,20139616,밀크픽처스,,,,,,,,,
20158921,몸으로 갚을께,Compensating Sins,2014,20150422,장편,개봉,일본,드라마,일본,드라마,카이하라 쿠리스 료,,,,,,,,,,,
20158943,다이빙벨: 진실은 침몰하지 않습니다,The Truth Shall Not Sink with Sewol (Extended),2014,20150416,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,이상호,20142248,아시아프레스,안해룡,,,20142435,(주)씨네포트,,,,
20158706,음란한 도촬,MANEATER MUSEUM,2011,20150416,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,나카노 타카오,,,,,,,,,,,
20140191,플랑크 상수,Planck Constant,2014,20150430,장편,개봉,한국,"드라마,판타지,코미디",한국,드라마,조성규,20114813,(주)영화사 조제,,,,,,,,,
20100211,다이노 타임,Dino Time,2012,20150430,장편,개봉,"한국,미국","애니메이션,어드벤처,코미디",한국,애니메이션,최윤석,20100846,주식회사 토이온,존 카프카,,,,,,,,
20157587,파울볼,WONDERS,2014,20150402,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,조정래,20100781,(주)티피에스컴퍼니,김보경,,,,,,,,
20159443,레이트 페이시스: 늑대의 저주,Late Phases,2014,20150429,장편,개봉,미국,"공포(호러),드라마,미스터리",미국,공포(호러),아드리안 가르시아 보글리아노,,,,,,,,,,,
20068819,옥전사,Jade Warrior,2006,20150416,장편,개봉,"핀란드,네덜란드,중국,에스토니아","액션,판타지",핀란드,액션,안티-주시 안닐라,,,,,,,,,,,
20158069,노아의 방주: 남겨진 녀석들,Ooops! Noah is Gone,2015,20150430,장편,개봉,"독일,벨기에,룩셈부르크,아일랜드",애니메이션,독일,애니메이션,토비 젠켈,,,,,,,,,,,
20148493,어벤져스: 에이지 오브 울트론,The Avengers: Age of Ultron,2014,20150423,장편,개봉,미국,"액션,어드벤처,판타지,SF",미국,액션,조스 웨던,,,,,,,,,,,
20148631,미라클 여행기,Mira Story,2014,20150115,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,허철,20141069,미라클필름,,,,20062854,(주)꿈길제작소,20140868,허철필름,,
20133803,망원동 인공위성,The Basement Satellite,2014,20150205,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김형주,20153908,플레인 픽처스,,,,,,,,,
20156963,아리아,Incompresa,2014,20150423,장편,개봉,"이탈리아,프랑스",드라마,이탈리아,드라마,아시아 아르젠토,,,,,,,,,,,
20145169,카르멘,CARMEN,2014,20150411,장편,개봉,미국,공연,미국,공연,매튜 다이아몬드,,,파블로 헤라스 카사도,,,,,,,,
20144601,고양이 장례식,Cat Funeral,2014,20150115,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이종훈,20143449,영화 고양이 장례식 제작 조합,,,,,,,,,
20157904,더 건맨,The Gunman,2015,20150416,장편,개봉,"프랑스,스페인,영국","액션,스릴러",프랑스,액션,피에르 모렐,,,,,,,,,,,
20158461,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,Crayon Shin-chan: Gachinko! Gyakusyu no Robo Tochan!!,2014,20150423,장편,개봉,일본,"애니메이션,코미디,어드벤처",일본,애니메이션,다카하시 와타루,,,,,,,,,,,
20157588,청춘의 증언,Testament of Youth,2014,20150409,장편,개봉,영국,드라마,영국,드라마,제임스 켄트,,,,,,,,,,,
20157161,벤베누토 첼리니,BENVENUTO CELLINI,2014,20150304,장편,개봉,영국,공연,영국,공연,테리 길리엄,,,,,,,,,,,
20157782,신은 죽지 않았다,GOD'S NOT DEAD,2014,20150416,장편,개봉,미국,드라마,미국,드라마,해롤드 크론크,,,,,,,,,,,
20157394,팔로우,It Follows,2014,20150402,장편,개봉,미국,공포(호러),미국,공포(호러),데이빗 로버트 밋첼,,,,,,,,,,,
20156241,더 라스트: 나루토 더 무비,THE LAST: NARUTO THE MOVIE,2014,20150226,장편,개봉,일본,애니메이션,일본,애니메이션,코바야시 츠네오,,,,,,,,,,,
20145103,나이트 크롤러,Nightcrawler,2014,20150226,장편,개봉,미국,"범죄,드라마,스릴러",미국,범죄,댄 길로이,,,,,,,,,,,
20157021,"땡큐, 대디",The Finishers,2013,20150423,장편,개봉,프랑스,드라마,프랑스,드라마,닐스 타베니어,,,,,,,,,,,
20158661,음양사 2015,Sword of Tsubomi,2010,20150409,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,아라키 켄지,,,,,,,,,,,
20156354,소림배구 ,BEACH SPIKE!,2011,20150409,장편,개봉,중국,"액션,드라마",중국,액션,토니 탕,,,,,,,,,,,
20158582,더 타겟,Reach Me,2014,20150409,장편,개봉,미국,드라마,미국,드라마,존 허즈펠드,,,,,,,,,,,
20158503,다크,Dark,2013,20150409,장편,개봉,일본,"액션,드라마",일본,액션,츠지 히로유키,,,,,,,,,,,
20158721,공사중,Under-Construction,2014,20150408,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,강명진,20139957,(주)마부엔터테인먼트,,,,,,,,,
20156746,일분만 더,One Minute More,2014,20150409,장편,개봉,"대만,일본",멜로/로맨스,대만,멜로/로맨스,진혜령,,,,,,,,,,,
20155783,폴 매카트니의 락쇼,ROCKSHOW,2013,20150402,장편,개봉,캐나다,공연,캐나다,공연,폴 매카트니,,,,,,,,,,,
20058309,코모도 대 코브라,Komodo Vs. Cobra,2005,20150402,장편,개봉,미국,"공포(호러),SF",미국,공포(호러),짐 위노스키,,,,,,,,,,,
20158504,맛있는 택배,,2015,20150402,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,기대호,20154968,(주)로드하우스,,,,,,,,,
20157630,네이키드 피어,Naked Fear,2007,20150402,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),돔 에버하트,,,,,,,,,,,
20156977,위자,Ouija,2014,20150416,장편,개봉,미국,"미스터리,공포(호러)",미국,미스터리,스틸즈 화이트,,,,,,,,,,,
20157861,아름다운 유혹,An eye for beauty,2014,20150416,장편,개봉,캐나다,"멜로/로맨스,드라마",캐나다,멜로/로맨스,드니 아르캉,,,,,,,,,,,
20157561,생 로랑,Saint Laurent,2014,20150416,장편,개봉,프랑스,드라마,프랑스,드라마,베르트랑 보넬로,,,,,,,,,,,
20145462,이다,Ida,2013,20150218,장편,개봉,"폴란드,덴마크",드라마,폴란드,드라마,파웰 파울리코우스키,,,,,,,,,,,
20158068,나는 야한 여자가 좋다 3,,2015,20150326,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김미연,20063099,(주)케이알씨지,,,,,,,,,
20140246,질투,Jealousy,2013,20150409,장편,개봉,프랑스,멜로/로맨스,프랑스,멜로/로맨스,필립 가렐,,,,,,,,,,,
20158581,몬스터,Monster,2013,20150409,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,오오쿠 아키코,,,,,,,,,,,
20149715,은하철도의 꿈,Giovanni's Island,2014,20150409,장편,개봉,일본,애니메이션,일본,애니메이션,니시쿠보 미즈호,,,,,,,,,,,
20144242,엘리노어 릭비: 그 여자,The Disappearance of Eleanor Rigby: Her,2014,20150409,장편,개봉,미국,드라마,미국,드라마,네드 벤슨,,,,,,,,,,,
20142884,엘리노어 릭비: 그 남자 그 여자,The Disappearance of Eleanor Rigby: Them,2014,20150409,장편,개봉,미국,드라마,미국,드라마,네드 벤슨,,,,,,,,,,,
20144241,엘리노어 릭비: 그 남자,The Disappearance of Eleanor Rigby: Him,2014,20150409,장편,개봉,미국,드라마,미국,드라마,네드 벤슨,,,,,,,,,,,
20158643,뱀파이어 아카데미,Vampire Academy,2014,20150409,장편,개봉,"미국,영국,루마니아","액션,코미디,판타지",미국,액션,마크 워터스,,,,,,,,,,,
20143922,결혼하지 않아도 괜찮을까,"Sue, Mai & Sawa: Righting the Girl Ship",2012,20150409,장편,개봉,일본,드라마,일본,드라마,미노리카와 오사무,,,,,,,,,,,
20157641,편의점 알바생의 정사,Unlucky girl,2013,20150325,장편,개봉,일본,성인물(에로),일본,성인물(에로),하라다 유지,,,,,,,,,,,
20157988,빚잔치 2억-노리개의 시작,Body Fund-Woman in Auction,2011,20150325,장편,개봉,일본,성인물(에로),일본,성인물(에로),사카모토 후토시,,,,,,,,,,,
20157987,만져도 될까?-유부녀의 사랑,The throb first experience,2014,20150325,장편,개봉,일본,성인물(에로),일본,성인물(에로),야마카미 카오루,,,,,,,,,,,
20157642,두 번째 불륜 프리섹스 선언!,My sweet nutty girl,2013,20150325,장편,개봉,일본,성인물(에로),일본,성인물(에로),아사노 유키야스,,,,,,,,,,,
20158378,써스펜션,Suspension of Disbelief,2012,20150326,장편,개봉,영국,스릴러,영국,스릴러,마이크 피기스,,,,,,,,,,,
20051193,미친 섹스,Naboer,2005,20150309,장편,개봉,"노르웨이,덴마크,스웨덴","공포(호러),스릴러,미스터리",노르웨이,공포(호러),폴 슬레딴느,,,,,,,,,,,
20157505,한밤의 사무실정사,DISCIPLINE A HAUGHTY GIRL,2013,20150311,장편,개봉,일본,성인물(에로),일본,성인물(에로),야마우치 다이스케,,,,,,,,,,,
20157646,첫 동거를 시작할 때,Starting Over  ,2013,20150311,장편,개봉,일본,성인물(에로),일본,성인물(에로),고도 토시히로,,,,,,,,,,,
20157506,찬란한 동거생활4-사랑과 욕망의 여행,DANCE TILL TOMORROW 4,2005,20150311,장편,개봉,일본,성인물(에로),일본,성인물(에로),혼다 코이치,,,,,,,,,,,
20157504,찬란한 동거생활3-불륜과 진실의 섹스,DANCE TILL TOMORROW 3,2005,20150304,장편,개봉,일본,성인물(에로),일본,성인물(에로),혼다 코이치,,,,,,,,,,,
20157502,젊은 아내는 음란하다,THE DESIRE OF YOUNG WIFE,2006,20150304,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿠보데라 카즈토,,,,,,,,,,,
20157645,불륜 드라마 같은 내 인생,,2014,20150318,장편,개봉,일본,성인물(에로),일본,성인물(에로),아트포트,,,,,,,,,,,
20157434,베드(감독판),B·E·D,2012,20150312,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,박철수,20040021,씨네힐,,,,,,,,,
20157644,달콤한 애인 계약서,Sweet Knight #1,2014,20150318,장편,개봉,일본,성인물(에로),일본,성인물(에로),이시카와 지로,,,,,,,,,,,
20157643,다리사이 여신강림,Bon's desire,2013,20150318,장편,개봉,일본,성인물(에로),일본,성인물(에로),안도 본,,,,,,,,,,,
20158361,히든 스나이퍼,The Shooter,2013,20150326,장편,개봉,덴마크,"범죄,스릴러",덴마크,범죄,아네트 K. 올레슨,,,,,,,,,,,
20135148,아이스 토네이도,Ice Twisters,2009,20150326,장편,개봉,미국,SF,미국,SF,스티븐 R. 몬로,,,,,,,,,,,
20157901,마법의 히드라,Hydra,2009,20150326,장편,개봉,미국,"공포(호러),SF",미국,공포(호러),앤드류 프렌더게스트,,,,,,,,,,,
20143580,분노의 질주: 더 세븐,Fast & Furious 7,2015,20150401,장편,개봉,미국,"액션,범죄,스릴러",미국,액션,제임스 완,,,,,,,,,,,
20143566,마담 보바리,Gemma Bovery,2014,20150402,장편,개봉,프랑스,"멜로/로맨스,드라마",프랑스,멜로/로맨스,앤 폰테인,,,,,,,,,,,
20156905,"오 브라더, 오 시스터!","Oh Brother, Oh Sister!",2014,20150321,장편,개봉,일본,"코미디,멜로/로맨스,드라마",일본,코미디,니시다 마사후미,,,,,,,,,,,
20156361,어거스트 에이트,August Eighth,2012,20150226,장편,개봉,러시아,"액션,SF,드라마",러시아,액션,드하니크 페지예프,,,,,,,,,,,
20157222,울프,WOLF,2013,20150325,장편,개봉,네덜란드,"범죄,스릴러",네덜란드,범죄,짐 타이후투,,,,,,,,,,,
20156663,섹슈얼 어드벤쳐,MY AWKWARD SEXUAL ADVENTURE,2012,20150320,장편,개봉,캐나다,"코미디,멜로/로맨스",캐나다,코미디,숀 개리티,,,,,,,,,,,
20157902,완벽한 사육 무삭제판,The Trainer - Cruel Destiny,2011,20150319,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,카이하라 쿠리스 료,,,,,,,,,,,
20157672,너바나,NIRVANA,2014,20150319,장편,개봉,미국,"코미디,액션",미국,코미디,티아고 피,,,,,,,,,,,
20157941,매미 그리고 여자,,2013,20150315,장편,개봉,일본,성인물(에로),일본,성인물(에로),오리오카 토시유키,,,,,,,,,,,
20156861,위대한 유산,Great Expectations,2013,20150312,장편,개봉,영국,"공연,드라마",영국,공연,그라함 맥라렌,,,,,,,,,,,
20157627,욕망의 라쇼몽 무삭제판,Rashomon,2011,20150312,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,카와사키 히로유키,,,,,,,,,,,
20157629,두 번째 엄마 무삭제판,,2014,20150312,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민환,20063099,(주)케이알씨지,,,,,,,,,
20158082,투캅스 인 파리,On the Other Side of the Tracks,2012,20150326,장편,개봉,프랑스,"액션,코미디,범죄",프랑스,액션,다비드 샤혼,,,,,,,,,,,
20144461,인서전트,Insurgent,2015,20150325,장편,개봉,미국,"SF,액션",미국,SF,로베르트 슈벤트케,,,,,,,,,,,
20157001,트레이서,Tracers,2014,20150319,장편,개봉,미국,액션,미국,액션,다니엘 벤마요,,,,,,,,,,,
20156401,코멧,Comet,2014,20150325,장편,개봉,미국,"판타지,멜로/로맨스",미국,판타지,샘 에스마일,,,,,,,,,,,
20157421,뷰티풀 라이,The Good lie,2014,20150326,장편,개봉,미국,드라마,미국,드라마,필리프 팔라도,,,,,,,,,,,
20157221,나쁜 녀석들,Son Of A Gun,2014,20150326,장편,개봉,호주,"범죄,액션",호주,범죄,줄리어스 에이버리,,,,,,,,,,,
20157628,울언니: 성상납의 비밀 무삭제판,,2014,20150311,장편,개봉,한국,"스릴러,드라마",한국,스릴러,이제락,20143330,(주)제이록스 필름,,,,,,,,,
